Name,MOA phase,Field,Chip,RA,Dec,Remarks,RA_deg,Dec_deg
MOA-2009-BLG-001,MOA-2,gb1,4,+17:46:41.2469,-34:37:09.4008,,266.6718620833333,-34.619278
MOA-2009-BLG-002,MOA-2,gb5,2,+17:52:27.4402,-28:53:29.9400,,268.11433416666665,-28.89165
MOA-2009-BLG-003,MOA-2,gb5,3,+17:52:06.7702,-29:13:02.4024,,268.02820916666667,-29.217333999999997
MOA-2009-BLG-004,MOA-2,gb5,5,+17:53:02.8711,-30:00:27.8820,,268.2619629166666,-30.007745
MOA-2009-BLG-005,MOA-2,gb5,8,+17:56:35.2282,-29:14:08.6856,,269.1467841666667,-29.235746000000002
MOA-2009-BLG-006,MOA-2,gb8,2,+17:59:07.5811,-30:43:59.9124,,269.78158791666664,-30.733309
MOA-2009-BLG-007,MOA-2,gb16,5,+18:11:53.2030,-30:00:02.3076,,272.97167916666666,-30.000641
MOA-2009-BLG-008,MOA-2,gb9,10,+18:02:19.8149,-28:37:51.8088,,270.5825620833333,-28.631058
MOA-2009-BLG-009,MOA-2,gb9,4,+17:59:44.2867,-29:41:07.5804,,269.93452791666664,-29.685439
MOA-2009-BLG-010,MOA-2,gb10,6,+18:02:43.8475,-28:03:54.0576,,270.68269791666665,-28.065016
MOA-2009-BLG-011,MOA-2,gb13,4,+18:04:20.9604,-29:31:08.9616,,271.087335,-29.519156
MOA-2009-BLG-012,MOA-2,gb15,7,+18:07:24.8508,-26:12:57.1896,,271.853545,-26.215885999999998
MOA-2009-BLG-013,MOA-2,gb18,3,+18:10:26.8807,-25:49:51.1140,,272.61200291666665,-25.830865
MOA-2009-BLG-014,MOA-2,gb1,5,+17:45:29.0940,-35:00:08.3988,,266.371225,-35.002333
MOA-2009-BLG-015,MOA-2,gb1,7,+17:48:35.1722,-34:34:24.6864,,267.1465508333333,-34.573524000000006
MOA-2009-BLG-016,MOA-2,gb1,8,+17:50:32.0832,-34:21:10.0620,,267.6336799999999,-34.352795
MOA-2009-BLG-017,MOA-2,gb3,10,+17:54:42.1416,-32:05:31.4556,,268.67558999999994,-32.092071000000004
MOA-2009-BLG-018,MOA-2,gb3,2,+17:51:21.6586,-32:22:47.7876,,267.84024416666665,-32.379941
MOA-2009-BLG-019,MOA-2,gb3,5,+17:52:50.6002,-33:25:34.8132,,268.21083416666664,-33.426337
MOA-2009-BLG-020,MOA-2,gb3,8,+17:56:30.7529,-32:40:22.9080,,269.1281370833333,-32.67303
MOA-2009-BLG-021,MOA-2,gb4,8,+17:56:17.7139,-31:07:35.4144,,269.0738079166666,-31.126504
MOA-2009-BLG-022,MOA-2,gb5,3,+17:53:34.0186,-29:10:18.1056,,268.3917441666666,-29.171696
MOA-2009-BLG-023,MOA-2,gb3,8,+17:54:34.7623,-32:44:51.1440,,268.6448429166666,-32.74754
MOA-2009-BLG-024,MOA-2,gb5,5,+17:53:26.7905,-30:02:28.5972,,268.3616270833333,-30.041277
MOA-2009-BLG-025,MOA-2,gb5,6,+17:55:53.6534,-29:56:50.6688,,268.9735558333333,-29.947408
MOA-2009-BLG-026,MOA-2,gb5,8,+17:55:25.0394,-29:16:36.3900,,268.85433083333334,-29.276775
MOA-2009-BLG-027,MOA-2,gb8,9,+18:02:17.5829,-30:34:18.2028,,270.57326208333336,-30.571723
MOA-2009-BLG-028,MOA-2,gb9,10,+18:00:37.3022,-28:42:00.6948,,270.1554258333333,-28.700193
MOA-2009-BLG-029,MOA-2,gb9,3,+17:57:45.7075,-29:05:54.3552,,269.44044791666664,-29.098432
MOA-2009-BLG-030,MOA-2,gb9,5,+17:57:08.3148,-29:58:42.8844,,269.28464499999995,-29.978579
MOA-2009-BLG-031,MOA-2,gb18,3,+18:11:27.8189,-25:35:46.5000,,272.8659120833333,-25.596249999999998
MOA-2009-BLG-032,MOA-2,gb9,10,+18:01:53.7859,-28:31:33.5820,,270.47410791666664,-28.525994999999998
MOA-2009-BLG-033,MOA-2,gb10,10,+18:02:52.7398,-26:49:38.1540,,270.71974916666665,-26.827265
MOA-2009-BLG-034,MOA-2,gb1,6,+17:47:34.8026,-34:55:42.4524,,266.89501083333334,-34.928459
MOA-2009-BLG-035,MOA-2,gb2,3,+17:51:29.6026,-34:28:02.8236,,267.87334416666664,-34.467451000000004
MOA-2009-BLG-036,MOA-2,gb3,1,+17:50:59.1710,-31:58:41.5740,,267.74654583333324,-31.978215
MOA-2009-BLG-037,MOA-2,gb10,2,+17:59:56.8670,-26:58:42.9528,,269.98694583333327,-26.978597999999998
MOA-2009-BLG-038,MOA-2,gb10,5,+17:59:50.0765,-28:07:26.2128,,269.95865208333333,-28.123948000000002
MOA-2009-BLG-039,MOA-2,gb10,5,+17:58:18.7558,-28:05:14.2008,,269.5781491666666,-28.087277999999998
MOA-2009-BLG-040,MOA-2,gb13,3,+18:05:07.1455,-29:18:38.8404,,271.2797729166666,-29.310789
MOA-2009-BLG-041,MOA-2,gb13,7,+18:06:47.5702,-29:30:17.9928,,271.6982091666667,-29.504998
MOA-2009-BLG-042,MOA-2,gb14,1,+18:04:45.6979,-26:43:10.4340,,271.19040791666663,-26.719565
MOA-2009-BLG-043,MOA-2,gb14,4,+18:03:59.3047,-27:52:06.1608,,270.9971029166666,-27.868378
MOA-2009-BLG-044,MOA-2,gb2,1,+17:53:27.2460,-33:55:02.1684,,268.3635249999999,-33.917269
MOA-2009-BLG-045,MOA-2,gb2,5,+17:52:21.0418,-35:02:24.8172,,268.08767416666666,-35.040227
MOA-2009-BLG-046,MOA-2,gb2,6,+17:54:43.4177,-35:03:07.5528,,268.6809070833333,-35.052097999999994
MOA-2009-BLG-047,MOA-2,gb3,3,+17:51:08.3707,-32:52:28.5240,,267.7848779166667,-32.87459
MOA-2009-BLG-048,MOA-2,gb3,3,+17:52:06.7147,-32:35:24.9108,,268.02797791666666,-32.590253000000004
MOA-2009-BLG-049,MOA-2,gb4,7,+17:55:34.3226,-31:17:03.8004,,268.89301083333334,-31.284389
MOA-2009-BLG-050,MOA-2,gb4,8,+17:54:54.3706,-31:07:55.7472,,268.7265441666666,-31.132152
MOA-2009-BLG-051,MOA-2,gb4,9,+17:56:51.5520,-30:47:47.8824,,269.21479999999997,-30.796634
MOA-2009-BLG-052,MOA-2,gb5,10,+17:54:21.9922,-28:38:35.6784,,268.5916341666666,-28.643244
MOA-2009-BLG-053,MOA-2,gb5,8,+17:55:43.8878,-29:14:34.2024,,268.9328658333333,-29.242834000000002
MOA-2009-BLG-054,MOA-2,gb5,8,+17:56:22.9034,-29:14:51.9972,,269.0954308333333,-29.247777
MOA-2009-BLG-055,MOA-2,gb9,10,+18:00:46.5295,-28:35:33.9288,,270.19387291666663,-28.592758
MOA-2009-BLG-056,MOA-2,gb9,2,+17:59:01.4842,-28:57:15.5304,,269.7561841666666,-28.954314
MOA-2009-BLG-057,MOA-2,gb9,4,+17:58:18.0199,-29:36:44.6940,,269.57508291666664,-29.612415000000002
MOA-2009-BLG-058,MOA-2,gb9,5,+17:57:52.0898,-29:47:10.5288,,269.4670408333333,-29.786258
MOA-2009-BLG-059,MOA-2,gb9,7,+18:02:42.2630,-29:34:41.2932,,270.67609583333336,-29.578136999999998
MOA-2009-BLG-060,MOA-2,gb9,8,+18:02:18.3146,-29:13:12.5364,,270.5763108333333,-29.220149
MOA-2009-BLG-061,MOA-2,gb5,4,+17:53:47.4446,-29:28:28.0236,,268.44768583333325,-29.474451
MOA-2009-BLG-062,MOA-2,gb8,2,+17:58:30.8861,-30:34:07.1796,,269.6286920833333,-30.568661
MOA-2009-BLG-063,MOA-2,gb13,3,+18:05:09.1978,-29:07:49.3500,,271.2883241666666,-29.130375
MOA-2009-BLG-064,MOA-2,gb18,3,+18:10:50.8337,-25:35:34.4004,,272.71180708333327,-25.592889
MOA-2009-BLG-065,MOA-2,gb4,1,+17:53:56.3422,-30:11:49.0308,,268.48475916666666,-30.196953
MOA-2009-BLG-066,MOA-2,gb7,1,+17:58:02.8829,-31:54:25.6068,,269.5120120833333,-31.907113
MOA-2009-BLG-067,MOA-2,gb10,7,+18:02:53.1319,-27:41:15.3888,,270.72138291666664,-27.687608
MOA-2009-BLG-068,MOA-2,gb13,4,+18:04:04.1088,-29:28:35.4396,,271.01712,-29.476511
MOA-2009-BLG-069,MOA-2,gb19,10,+18:19:19.0258,-24:44:23.4168,,274.8292741666666,-24.739838000000002
MOA-2009-BLG-070,MOA-2,gb4,8,+17:54:36.9060,-30:56:32.4960,,268.65377499999994,-30.94236
MOA-2009-BLG-071,MOA-2,gb5,7,+17:54:46.7006,-29:33:05.1048,,268.6945858333333,-29.551418
MOA-2009-BLG-072,MOA-2,gb1,2,+17:47:29.9009,-34:00:52.1820,,266.8745870833333,-34.014495
MOA-2009-BLG-073,MOA-2,gb16,9,+18:12:15.0010,-28:53:57.5520,,273.06250416666666,-28.89932
MOA-2009-BLG-074,MOA-2,gb5,7,+17:54:44.5176,-29:38:41.0172,,268.68548999999996,-29.644727
MOA-2009-BLG-075,MOA-2,gb9,1,+17:57:05.3710,-28:39:09.5832,,269.27237916666667,-28.652662
MOA-2009-BLG-076,MOA-2,gb9,10,+18:00:25.1546,-28:40:31.6524,,270.10481083333326,-28.675459
MOA-2009-BLG-077,MOA-2,gb1,5,+17:46:02.0978,-35:00:23.5332,unknown,266.5087408333333,-35.006537
MOA-2009-BLG-078,MOA-2,gb10,6,+18:01:30.2309,-28:11:34.9764,,270.37596208333326,-28.193049
MOA-2009-BLG-079,MOA-2,gb4,9,+17:54:12.2242,-30:39:40.9644,,268.5509341666666,-30.661379
MOA-2009-BLG-080,MOA-2,gb12,10,+18:07:32.4022,-30:19:33.0060,CV,271.88500916666663,-30.325835
MOA-2009-BLG-081,MOA-2,gb13,8,+18:07:27.0955,-29:11:54.0744,unknown,271.8628979166666,-29.198354000000002
MOA-2009-BLG-082,MOA-2,gb3,9,+17:55:01.2012,-32:24:12.0888,unknown,268.755005,-32.403358
MOA-2009-BLG-083,MOA-2,gb5,6,+17:54:48.5422,-30:04:39.2304,unknown,268.70225916666664,-30.077564
MOA-2009-BLG-084,MOA-2,gb10,6,+18:01:42.0187,-28:09:40.8312,,270.4250779166666,-28.161341999999998
MOA-2009-BLG-085,MOA-2,gb13,8,+18:07:04.2826,-29:13:00.3576,,271.76784416666663,-29.216766
MOA-2009-BLG-086,MOA-2,gb17,7,+18:14:07.1717,-27:58:37.3404,,273.5298820833333,-27.977038999999998
MOA-2009-BLG-087,MOA-2,gb2,9,+17:56:58.6234,-34:02:38.1660,,269.24426416666665,-34.043935
MOA-2009-BLG-088,MOA-2,gb2,9,+17:55:18.2309,-34:03:58.1868,,268.82596208333337,-34.066162999999996
MOA-2009-BLG-089,MOA-2,gb3,6,+17:54:07.3668,-33:34:37.8624,,268.5306949999999,-33.577184
MOA-2009-BLG-090,MOA-2,gb4,3,+17:51:26.7854,-31:01:08.7492,,267.86160583333333,-31.019097
MOA-2009-BLG-091,MOA-2,gb5,9,+17:56:03.3660,-28:51:41.0616,,269.01402499999995,-28.861406000000002
MOA-2009-BLG-092,MOA-2,gb7,10,+18:01:43.4652,-32:08:34.8648,CV,270.43110499999995,-32.143018
MOA-2009-BLG-093,MOA-2,gb9,1,+17:58:59.4295,-28:40:48.3924,,269.7476229166666,-28.680109
MOA-2009-BLG-094,MOA-2,gb9,3,+17:58:31.8732,-29:12:17.9136,,269.63280499999996,-29.204976
MOA-2009-BLG-095,MOA-2,gb9,3,+17:58:51.6194,-29:13:43.4496,,269.7150808333333,-29.228735999999998
MOA-2009-BLG-096,MOA-2,gb9,5,+17:59:17.5078,-29:50:25.2528,,269.8229491666666,-29.840348
MOA-2009-BLG-097,MOA-2,gb1,2,+17:44:25.8600,-34:02:01.1220,,266.10775,-34.033645
MOA-2009-BLG-098,MOA-2,gb10,2,+17:57:15.5832,-27:16:38.1432,,269.31492999999995,-27.277262
MOA-2009-BLG-099,MOA-2,gb10,5,+17:57:25.3404,-28:07:31.2060,,269.35558499999996,-28.125335
MOA-2009-BLG-100,MOA-2,gb11,4,+18:03:32.0789,-33:00:16.4844,,270.8836620833333,-33.004579
MOA-2009-BLG-101,MOA-2,gb12,8,+18:07:00.2030,-30:58:46.7940,,271.7508458333333,-30.979664999999997
MOA-2009-BLG-102,MOA-2,gb13,5,+18:04:38.3842,-29:53:15.8784,,271.15993416666663,-29.887743999999998
MOA-2009-BLG-103,MOA-2,gb14,1,+18:05:28.1570,-26:54:36.8604,,271.3673208333333,-26.910238999999997
MOA-2009-BLG-104,MOA-2,gb14,3,+18:04:42.6540,-27:25:52.6152,,271.17772499999995,-27.431282
MOA-2009-BLG-105,MOA-2,gb14,7,+18:06:32.8824,-27:50:18.5316,,271.63701,-27.838480999999998
MOA-2009-BLG-106,MOA-2,gb17,2,+18:09:56.4948,-27:14:59.3592,,272.4853949999999,-27.249822
MOA-2009-BLG-107,MOA-2,gb17,3,+18:10:49.4942,-27:32:57.0912,,272.7062258333333,-27.549192
MOA-2009-BLG-108,MOA-2,gb19,4,+18:16:57.0744,-25:44:01.4208,,274.23780999999997,-25.733728
MOA-2009-BLG-109,MOA-2,gb2,4,+17:51:56.5217,-34:57:14.2884,,267.9855070833333,-34.953969
MOA-2009-BLG-110,MOA-2,gb9,4,+17:59:00.1699,-29:40:12.8856,,269.75070791666667,-29.670246000000002
MOA-2009-BLG-111,MOA-2,gb10,6,+18:01:43.6589,-28:15:33.3684,CV,270.43191208333326,-28.259269
MOA-2009-BLG-112,MOA-2,gb5,9,+17:56:28.0596,-28:44:08.9916,,269.11691499999995,-28.735831
MOA-2009-BLG-113,MOA-2,gb20,2,+18:17:24.1886,-23:20:16.1412,,274.35078583333336,-23.337816999999998
MOA-2009-BLG-114,MOA-2,gb13,2,+18:04:34.0999,-29:01:30.4428,,271.14208291666665,-29.025123
MOA-2009-BLG-115,MOA-2,gb3,2,+17:52:19.9918,-32:26:31.6968,CV,268.0832991666667,-32.442138
MOA-2009-BLG-116,MOA-2,gb13,7,+18:07:13.8038,-29:35:47.7420,,271.80751583333335,-29.596594999999997
MOA-2009-BLG-117,MOA-2,gb9,10,+18:01:11.4814,-28:41:22.7004,,270.2978391666666,-28.689639
MOA-2009-BLG-118,MOA-2,gb9,8,+18:00:24.5244,-29:22:47.3088,,270.10218499999996,-29.379808
MOA-2009-BLG-119,MOA-2,gb1,2,+17:44:32.9873,-33:47:32.4348,,266.13744708333337,-33.792342999999995
MOA-2009-BLG-120,MOA-2,gb10,6,+18:01:51.6180,-28:03:21.3264,,270.46507499999996,-28.055924
MOA-2009-BLG-121,MOA-2,gb10,5,+17:58:25.8646,-28:11:04.5528,,269.6077691666666,-28.184598
MOA-2009-BLG-122,MOA-2,gb10,4,+17:59:16.2223,-27:45:51.7788,,269.8175929166667,-27.764383
MOA-2009-BLG-123,MOA-2,gb11,7,+18:06:30.2974,-33:00:23.3748,,271.62623916666666,-33.006493
MOA-2009-BLG-124,MOA-2,gb13,1,+18:05:39.7980,-28:24:53.4780,,271.4158249999999,-28.414855
MOA-2009-BLG-125,MOA-2,gb14,4,+18:05:43.4443,-27:46:28.4664,,271.4310179166666,-27.774573999999998
MOA-2009-BLG-126,MOA-2,gb18,5,+18:11:00.4577,-26:31:21.5004,,272.7519070833333,-26.522638999999998
MOA-2009-BLG-127,MOA-2,gb3,10,+17:54:22.4333,-32:08:06.9324,,268.59347208333327,-32.135259
MOA-2009-BLG-128,MOA-2,gb4,3,+17:53:04.5461,-31:04:53.6844,,268.2689420833333,-31.081579
MOA-2009-BLG-129,MOA-2,gb4,8,+17:54:22.8586,-30:50:20.9580,,268.59524416666665,-30.839154999999998
MOA-2009-BLG-130,MOA-2,gb8,9,+18:01:36.0991,-30:43:21.6408,,270.4004129166666,-30.722678
MOA-2009-BLG-131,MOA-2,gb9,10,+18:01:14.8375,-28:36:23.8536,CV,270.3118229166666,-28.606626000000002
MOA-2009-BLG-132,MOA-2,gb1,10,+17:50:14.3714,-33:33:23.9184,,267.5598808333333,-33.556644
MOA-2009-BLG-133,MOA-2,gb12,7,+18:06:32.8543,-31:30:11.3796,,271.6368929166667,-31.503161
MOA-2009-BLG-134,MOA-2,gb15,9,+18:07:22.9097,-25:27:29.5668,,271.8454570833333,-25.458213
MOA-2009-BLG-135,MOA-2,gb17,9,+18:12:54.6706,-27:01:08.9832,,273.2277941666666,-27.019161999999998
MOA-2009-BLG-136,MOA-2,gb4,8,+17:56:04.8674,-30:49:57.3888,,269.02028083333335,-30.832608
MOA-2009-BLG-137,MOA-2,gb5,4,+17:51:37.9490,-29:32:43.2348,,267.9081208333333,-29.545343000000003
MOA-2009-BLG-138,MOA-2,gb5,4,+17:53:10.8684,-29:26:08.3616,,268.2952849999999,-29.435656
MOA-2009-BLG-139,MOA-2,gb5,8,+17:54:15.2453,-29:15:10.4976,,268.5635220833333,-29.252916
MOA-2009-BLG-140,MOA-2,gb5,9,+17:55:27.4226,-28:53:17.3076,,268.86426083333333,-28.888141
MOA-2009-BLG-141,MOA-2,gb9,2,+17:58:17.8118,-28:56:00.9024,,269.5742158333333,-28.933584
MOA-2009-BLG-142,MOA-2,gb9,5,+17:58:08.5294,-29:53:23.7228,,269.5355391666666,-29.889923
MOA-2009-BLG-143,MOA-2,gb9,6,+18:02:41.9258,-29:53:39.0228,,270.67469083333333,-29.894173
MOA-2009-BLG-144,MOA-2,gb5,6,+17:54:45.4397,-30:01:29.5212,unknown,268.6893320833333,-30.024867
MOA-2009-BLG-145,MOA-2,gb10,1,+17:59:31.2113,-26:39:22.7340,,269.8800470833333,-26.656315
MOA-2009-BLG-146,MOA-2,gb8,3,+17:57:46.5864,-30:55:59.8008,,269.44410999999997,-30.933278
MOA-2009-BLG-147,MOA-2,gb12,7,+18:06:09.2028,-31:14:58.9488,,271.538345,-31.249708000000002
MOA-2009-BLG-148,MOA-2,gb17,2,+18:10:30.6578,-27:09:03.2148,CV,272.62774083333335,-27.150893
MOA-2009-BLG-149,MOA-2,gb19,3,+18:17:47.7350,-25:26:32.4312,,274.4488958333333,-25.442342
MOA-2009-BLG-150,MOA-2,gb2,10,+17:55:42.2993,-33:52:57.6876,CV,268.92624708333335,-33.882691
MOA-2009-BLG-151,MOA-2,gb2,2,+17:53:43.4822,-33:59:06.5508,,268.43117583333327,-33.985153000000004
MOA-2009-BLG-152,MOA-2,gb5,3,+17:53:36.3576,-29:16:47.2548,,268.40148999999997,-29.279792999999998
MOA-2009-BLG-153,MOA-2,gb5,7,+17:54:22.8271,-29:44:29.3532,,268.59511291666666,-29.741487
MOA-2009-BLG-154,MOA-2,gb10,2,+17:58:09.1234,-27:12:07.5888,,269.5380141666666,-27.202108
MOA-2009-BLG-155,MOA-2,gb13,8,+18:06:56.6455,-29:09:41.4000,,271.7360229166666,-29.1615
MOA-2009-BLG-156,MOA-2,gb14,2,+18:03:44.3482,-27:15:56.8260,,270.93478416666665,-27.265785
MOA-2009-BLG-157,MOA-2,gb4,1,+17:53:05.4017,-30:13:31.2888,,268.2725070833333,-30.225358
MOA-2009-BLG-158,MOA-2,gb13,10,+18:07:54.0250,-28:30:49.8204,unknown,271.97510416666665,-28.513839
MOA-2009-BLG-159,MOA-2,gb10,5,+17:59:58.1414,-28:03:06.1668,unknown,269.99225583333333,-28.051713
MOA-2009-BLG-160,MOA-2,gb10,8,+18:01:36.3168,-27:29:09.4632,,270.40131999999994,-27.485962
MOA-2009-BLG-161,MOA-2,gb13,5,+18:03:08.2625,-29:47:22.0128,,270.7844270833333,-29.789448
MOA-2009-BLG-162,MOA-2,gb5,3,+17:53:08.6354,-29:23:10.9140,,268.28598083333327,-29.386364999999998
MOA-2009-BLG-163,MOA-2,gb5,8,+17:56:35.5630,-29:23:16.4220,,269.14817916666664,-29.387895
MOA-2009-BLG-164,MOA-2,gb4,8,+17:56:48.5414,-30:56:53.2932,,269.2022558333333,-30.948137
MOA-2009-BLG-165,MOA-2,gb2,7,+17:54:43.4712,-34:52:28.9200,,268.68112999999994,-34.8747
MOA-2009-BLG-166,MOA-2,gb12,9,+18:09:00.3384,-30:40:22.8864,,272.25140999999996,-30.673024
MOA-2009-BLG-167,MOA-2,gb15,8,+18:07:45.4162,-25:37:08.0220,,271.93923416666667,-25.618895000000002
MOA-2009-BLG-168,MOA-2,gb16,2,+18:10:29.7533,-28:58:30.7452,,272.6239720833333,-28.975206999999997
MOA-2009-BLG-169,MOA-2,gb17,2,+18:11:09.7663,-27:05:46.8204,,272.7906929166666,-27.096339
MOA-2009-BLG-170,MOA-2,gb17,4,+18:10:37.3080,-27:42:37.9404,,272.65545,-27.710539
MOA-2009-BLG-171,MOA-2,gb3,10,+17:55:31.9433,-32:05:35.4876,,268.8830970833333,-32.093191000000004
MOA-2009-BLG-172,MOA-2,gb3,4,+17:52:23.2994,-33:08:04.9488,,268.0970808333333,-33.134707999999996
MOA-2009-BLG-173,MOA-2,gb7,3,+17:59:59.0772,-32:36:06.0300,,269.996155,-32.601675
MOA-2009-BLG-174,MOA-2,gb8,7,+18:02:07.6049,-31:25:24.1968,,270.53168708333334,-31.423388000000003
MOA-2009-BLG-175,MOA-2,gb8,2,+17:59:15.1409,-30:33:18.6300,,269.81308708333336,-30.555175000000002
MOA-2009-BLG-176,MOA-2,gb9,5,+17:58:07.6325,-29:54:47.6712,,269.5318020833333,-29.913242
MOA-2009-BLG-177,MOA-2,gb1,6,+17:49:20.6647,-35:01:40.3824,,267.3361029166667,-35.027884
MOA-2009-BLG-178,MOA-2,gb18,4,+18:09:31.8758,-25:56:51.7416,,272.38281583333327,-25.947706
MOA-2009-BLG-179,MOA-2,gb19,4,+18:16:03.6643,-25:59:26.7972,,274.01526791666663,-25.990777
MOA-2009-BLG-180,MOA-2,gb20,6,+18:18:54.9461,-24:17:23.6508,,274.7289420833333,-24.289903000000002
MOA-2009-BLG-181,MOA-2,gb3,2,+17:53:33.6346,-32:26:42.5544,CV,268.39014416666663,-32.445153999999995
MOA-2009-BLG-182,MOA-2,gb5,4,+17:53:56.6618,-29:30:36.7344,,268.4860908333333,-29.510204
MOA-2009-BLG-183,MOA-2,gb1,7,+17:47:42.1025,-34:26:24.0468,,266.9254270833333,-34.44001299999999
MOA-2009-BLG-184,MOA-2,gb10,8,+18:02:28.2370,-27:28:17.5944,,270.6176541666666,-27.471553999999998
MOA-2009-BLG-185,MOA-2,gb4,3,+17:51:56.2783,-31:02:15.9036,,267.9844929166667,-31.037751
MOA-2009-BLG-186,MOA-2,gb9,4,+17:57:38.5078,-29:37:31.5444,,269.41044916666664,-29.625429
MOA-2009-BLG-187,MOA-2,gb3,3,+17:53:23.6743,-32:47:18.4020,,268.3486429166666,-32.788444999999996
MOA-2009-BLG-188,MOA-2,gb8,3,+17:57:19.9642,-31:07:27.4620,unknown,269.3331841666666,-31.124295
MOA-2009-BLG-189,MOA-2,gb10,3,+17:58:49.9879,-27:32:08.9268,CV,269.7082829166666,-27.535813
MOA-2009-BLG-190,MOA-2,gb13,2,+18:05:21.8551,-28:55:35.8032,,271.34106291666666,-28.926612000000002
MOA-2009-BLG-191,MOA-2,gb14,10,+18:07:12.1488,-26:41:50.6580,,271.80062,-26.697405
MOA-2009-BLG-192,MOA-2,gb4,8,+17:55:38.3359,-30:52:14.3400,,268.90973291666666,-30.87065
MOA-2009-BLG-193,MOA-2,gb5,7,+17:54:44.7694,-29:27:19.8144,,268.6865391666666,-29.455503999999998
MOA-2009-BLG-194,MOA-2,gb5,8,+17:54:06.7922,-29:05:09.5280,,268.5283008333333,-29.08598
MOA-2009-BLG-195,MOA-2,gb9,10,+18:03:01.1693,-28:23:26.4768,CV,270.7548720833333,-28.390688
MOA-2009-BLG-196,MOA-2,gb1,3,+17:44:48.5633,-34:20:14.4816,,266.2023470833333,-34.337356
MOA-2009-BLG-197,MOA-2,gb10,5,+17:57:16.9034,-28:05:40.7220,,269.32043083333326,-28.094645
MOA-2009-BLG-198,MOA-2,gb14,5,+18:03:16.6901,-28:20:48.9804,,270.8195420833333,-28.346939
MOA-2009-BLG-199,MOA-2,gb17,7,+18:13:47.5001,-27:44:41.3556,,273.44791708333327,-27.744821
MOA-2009-BLG-200,MOA-2,gb2,3,+17:53:05.7694,-34:30:26.2512,,268.2740391666666,-34.507292
MOA-2009-BLG-201,MOA-2,gb5,9,+17:55:39.7241,-28:50:46.2948,,268.9155170833333,-28.846193
MOA-2009-BLG-202,MOA-2,gb10,5,+17:59:57.1848,-28:14:57.3144,,269.98827,-28.249254
MOA-2009-BLG-203,MOA-2,gb10,6,+18:00:04.5650,-28:11:05.3952,,270.0190208333333,-28.184832
MOA-2009-BLG-204,MOA-2,gb9,9,+18:02:23.6249,-28:45:18.4824,,270.5984370833333,-28.755134
MOA-2009-BLG-205,MOA-2,gb14,1,+18:04:41.1175,-26:50:16.9008,,271.1713229166666,-26.838027999999998
MOA-2009-BLG-206,MOA-2,gb3,4,+17:52:29.7079,-33:10:03.0180,,268.12378291666664,-33.167505
MOA-2009-BLG-207,MOA-2,gb1,4,+17:44:58.5641,-34:29:14.7984,,266.2440170833333,-34.487444
MOA-2009-BLG-208,MOA-2,gb1,9,+17:49:11.0412,-33:53:38.2740,,267.296005,-33.893965
MOA-2009-BLG-209,MOA-2,gb10,8,+18:01:23.1319,-27:29:31.3476,,270.34638291666664,-27.492041
MOA-2009-BLG-210,MOA-2,gb1,1,+17:45:09.6475,-33:35:48.0336,,266.29019791666667,-33.596676
MOA-2009-BLG-211,MOA-2,gb15,7,+18:07:07.3469,-26:01:16.0968,,271.7806120833333,-26.021138
MOA-2009-BLG-212,MOA-2,gb8,3,+17:58:04.3147,-31:01:30.9360,,269.5179779166666,-31.02526
MOA-2009-BLG-213,MOA-2,gb5,9,+17:54:39.3132,-28:51:51.0984,,268.66380499999997,-28.864194
MOA-2009-BLG-214,MOA-2,gb13,8,+18:07:32.5834,-29:18:23.2128,,271.8857641666666,-29.306448
MOA-2009-BLG-215,MOA-2,gb14,3,+18:03:26.8138,-27:36:28.3176,,270.8617241666666,-27.607866
MOA-2009-BLG-216,MOA-2,gb18,8,+18:12:58.1081,-25:51:46.0188,,273.24211708333326,-25.862783
MOA-2009-BLG-217,MOA-2,gb8,7,+18:02:00.0341,-31:11:11.7024,unknown,270.5001420833333,-31.186584
MOA-2009-BLG-218,MOA-2,gb4,9,+17:56:33.9271,-30:42:15.8652,,269.14136291666665,-30.704407
MOA-2009-BLG-219,MOA-2,gb10,6,+18:00:16.2406,-28:09:50.3748,,270.06766916666663,-28.163992999999998
MOA-2009-BLG-220,MOA-2,gb12,4,+18:04:32.6371,-31:27:00.8820,,271.13598791666664,-31.450245
MOA-2009-BLG-221,MOA-2,gb13,10,+18:06:39.5038,-28:41:38.8032,,271.6645991666667,-28.694112
MOA-2009-BLG-222,MOA-2,gb17,4,+18:10:10.2005,-27:56:20.4648,,272.5425020833333,-27.939018
MOA-2009-BLG-223,MOA-2,gb9,8,+18:03:00.1894,-29:11:43.7172,,270.75078916666666,-29.195477
MOA-2009-BLG-224,MOA-2,gb13,3,+18:03:00.0850,-29:11:44.2212,,270.7503541666666,-29.195617
MOA-2009-BLG-225,MOA-2,gb8,3,+17:59:15.7932,-30:54:13.2156,,269.815805,-30.903671
MOA-2009-BLG-226,MOA-2,gb14,1,+18:05:08.1348,-26:50:13.8480,,271.283895,-26.83718
MOA-2009-BLG-227,MOA-2,gb14,9,+18:07:34.9193,-27:00:44.0568,,271.89549708333334,-27.012238
MOA-2009-BLG-228,MOA-2,gb5,8,+17:55:58.1902,-29:09:32.4648,,268.99245916666666,-29.159018
MOA-2009-BLG-229,MOA-2,gb13,5,+18:05:19.8636,-30:05:50.0892,,271.33276499999994,-30.097247
