Name,MOA phase,Field,Chip,RA,Dec,Remarks,RA_deg,Dec_deg
MOA-2011-BLG-051,MOA-2,gb14,10,+18:06:59.1240,-26:41:12.9732,unknown,271.74634999999995,-26.686937
MOA-2011-BLG-052,MOA-2,gb14,8,+18:06:50.5699,-27:37:12.2376,,271.71070791666665,-27.620066
MOA-2011-BLG-053,MOA-2,gb2,4,+17:50:58.0838,-34:59:15.1260,,267.7420158333333,-34.987535
MOA-2011-BLG-054,MOA-2,gb9,4,+17:59:26.6693,-29:34:37.2036,,269.8611220833333,-29.577001
MOA-2011-BLG-055,MOA-2,gb1,7,+17:50:22.8470,-34:27:06.7104,,267.5951958333333,-34.451864
MOA-2011-BLG-056,MOA-2,gb10,2,+17:57:41.2594,-27:09:29.5776,,269.4219141666666,-27.158216
MOA-2011-BLG-057,MOA-2,gb13,5,+18:03:28.1496,-30:05:54.1140,,270.86728999999997,-30.098364999999998
MOA-2011-BLG-058,MOA-2,gb13,8,+18:09:00.3593,-29:14:12.6600,,272.2514970833333,-29.23685
MOA-2011-BLG-059,MOA-2,gb14,3,+18:05:45.6878,-27:26:45.5640,,271.4403658333333,-27.445990000000002
MOA-2011-BLG-060,MOA-2,gb14,5,+18:05:29.5274,-28:06:35.6544,,271.3730308333333,-28.109904
MOA-2011-BLG-061,MOA-2,gb16,3,+18:09:00.2638,-29:14:13.0704,,272.25109916666656,-29.236964
MOA-2011-BLG-062,MOA-2,gb18,4,+18:11:56.8932,-26:09:32.5404,CV,272.987055,-26.159039
MOA-2011-BLG-063,MOA-2,gb20,6,+18:20:38.9698,-24:23:19.6080,,275.1623741666666,-24.38878
MOA-2011-BLG-064,MOA-2,gb5,5,+17:53:24.1351,-30:02:34.5516,,268.35056291666666,-30.042931000000003
MOA-2011-BLG-065,MOA-2,gb9,4,+17:58:55.0550,-29:39:50.3640,,269.7293958333333,-29.66399
MOA-2011-BLG-066,MOA-2,gb8,9,+18:00:37.8955,-30:34:16.5648,,270.1578979166666,-30.571268
MOA-2011-BLG-067,MOA-2,gb10,2,+17:58:57.4063,-27:16:47.4276,,269.73919291666664,-27.279840999999998
MOA-2011-BLG-068,MOA-2,gb5,2,+17:52:17.7557,-29:02:20.8968,CV,268.0739820833333,-29.039138
MOA-2011-BLG-069,MOA-2,gb16,7,+18:12:07.7638,-29:44:09.5568,,273.0323491666666,-29.735988000000003
MOA-2011-BLG-070,MOA-2,gb17,7,+18:12:25.5658,-27:58:02.6760,,273.1065241666666,-27.967409999999997
MOA-2011-BLG-071,MOA-2,gb5,3,+17:53:15.6408,-29:09:46.8252,,268.31516999999997,-29.163007
MOA-2011-BLG-072,MOA-2,gb8,9,+18:01:53.8366,-30:30:20.5560,,270.47431916666665,-30.50571
MOA-2011-BLG-073,MOA-2,gb17,9,+18:13:18.1519,-27:03:33.0336,,273.3256329166666,-27.059176
MOA-2011-BLG-074,MOA-2,gb19,7,+18:18:19.3013,-25:54:15.5592,CV,274.5804220833333,-25.904321999999997
MOA-2011-BLG-075,MOA-2,gb2,2,+17:52:20.1086,-34:01:48.3528,,268.0837858333333,-34.030098
MOA-2011-BLG-076,MOA-2,gb2,8,+17:54:49.0416,-34:21:08.7876,CV,268.70433999999995,-34.352441
MOA-2011-BLG-077,MOA-2,gb4,2,+17:53:38.9926,-30:45:28.4796,,268.41246916666665,-30.757911
MOA-2011-BLG-078,MOA-2,gb4,5,+17:52:48.1111,-31:39:19.4076,,268.20046291666665,-31.655390999999998
MOA-2011-BLG-079,MOA-2,gb5,10,+17:54:30.0055,-28:39:14.1624,,268.62502291666664,-28.653934
MOA-2011-BLG-080,MOA-2,gb5,4,+17:53:03.9641,-29:43:45.8940,,268.26651708333327,-29.729415
MOA-2011-BLG-081,MOA-2,gb5,7,+17:56:47.6134,-29:34:36.5268,,269.19838916666663,-29.576813
MOA-2011-BLG-082,MOA-2,gb5,9,+17:56:50.0258,-28:45:26.3340,,269.2084408333333,-28.757315
MOA-2011-BLG-083,MOA-2,gb8,3,+17:58:50.6323,-31:02:30.7536,,269.7109679166666,-31.041876000000002
MOA-2011-BLG-084,MOA-2,gb9,4,+17:58:05.2666,-29:39:42.2856,,269.52194416666663,-29.661745999999997
MOA-2011-BLG-085,MOA-2,gb13,3,+18:03:57.2227,-29:09:12.2580,,270.98842791666664,-29.153405
MOA-2011-BLG-086,MOA-2,gb18,5,+18:09:12.2357,-26:19:05.4408,,272.3009820833333,-26.318178
MOA-2011-BLG-087,MOA-2,gb12,8,+18:08:42.6619,-30:52:57.4932,,272.1777579166666,-30.882637
MOA-2011-BLG-088,MOA-2,gb13,4,+18:03:10.4350,-29:36:24.7896,,270.79347916666666,-29.606886000000003
MOA-2011-BLG-089,MOA-2,gb5,1,+17:53:39.0190,-28:36:57.9744,CV,268.41257916666666,-28.616104
MOA-2011-BLG-090,MOA-2,gb17,1,+18:10:29.8498,-26:38:43.0296,,272.62437416666666,-26.645286
MOA-2011-BLG-091,MOA-2,gb5,3,+17:53:43.0092,-29:08:45.4380,,268.42920499999997,-29.145955
MOA-2011-BLG-092,MOA-2,gb5,4,+17:53:36.3590,-29:31:13.5048,,268.4014958333333,-29.520418
MOA-2011-BLG-093,MOA-2,gb1,3,+17:46:17.8258,-34:20:24.7632,,266.5742741666666,-34.340212
MOA-2011-BLG-094,MOA-2,gb1,5,+17:45:08.0762,-35:05:37.8888,,266.2836508333333,-35.093858000000004
MOA-2011-BLG-095,MOA-2,gb1,8,+17:47:48.8981,-34:17:31.5564,,266.9537420833333,-34.292099
MOA-2011-BLG-096,MOA-2,gb11,4,+18:05:17.6582,-32:57:02.1024,CV,271.3235758333333,-32.950584000000006
MOA-2011-BLG-097,MOA-2,gb15,8,+18:08:52.4940,-25:50:16.2240,,272.218725,-25.83784
MOA-2011-BLG-098,MOA-2,gb16,8,+18:14:42.9055,-29:22:37.5924,,273.6787729166666,-29.377109
MOA-2011-BLG-099,MOA-2,gb17,8,+18:14:01.0898,-27:24:00.2700,,273.50454083333335,-27.400074999999998
MOA-2011-BLG-100,MOA-2,gb18,4,+18:11:23.9069,-26:14:05.8704,,272.8496120833333,-26.234964
MOA-2011-BLG-101,MOA-2,gb3,4,+17:52:41.5150,-32:57:09.9360,,268.17297916666666,-32.952760000000005
MOA-2011-BLG-102,MOA-2,gb5,4,+17:52:43.8007,-29:44:17.5128,,268.18250291666664,-29.738198
MOA-2011-BLG-103,MOA-2,gb5,5,+17:52:57.7351,-29:55:08.0040,,268.2405629166666,-29.91889
MOA-2011-BLG-104,MOA-2,gb5,6,+17:54:22.4839,-29:50:01.6692,,268.59368291666664,-29.833797
MOA-2011-BLG-105,MOA-2,gb14,3,+18:03:01.9639,-27:30:17.3844,,270.75818291666667,-27.504829
MOA-2011-BLG-106,MOA-2,gb12,6,+18:06:33.1082,-31:45:42.3396,,271.6379508333333,-31.761761
MOA-2011-BLG-107,MOA-2,gb14,3,+18:03:18.2098,-27:34:52.5684,,270.82587416666667,-27.581269
MOA-2011-BLG-108,MOA-2,gb15,8,+18:07:23.8930,-25:43:47.9064,,271.8495541666666,-25.729974
MOA-2011-BLG-109,MOA-2,gb9,3,+17:59:05.5154,-29:08:58.3260,,269.7729808333333,-29.149535
MOA-2011-BLG-110,MOA-2,gb9,3,+17:58:19.9850,-29:08:48.4296,,269.5832708333333,-29.146786
MOA-2011-BLG-111,MOA-2,gb1,2,+17:44:29.0196,-33:52:11.4276,,266.120915,-33.869841
MOA-2011-BLG-112,MOA-2,gb10,7,+18:02:40.3512,-27:54:56.5416,,270.66813,-27.915706
MOA-2011-BLG-113,MOA-2,gb14,2,+18:04:42.0048,-27:10:22.8144,,271.17501999999996,-27.173004000000002
MOA-2011-BLG-114,MOA-2,gb14,2,+18:05:14.0880,-27:06:46.3644,,271.30869999999993,-27.112879000000003
MOA-2011-BLG-115,MOA-2,gb9,5,+17:59:17.7802,-29:48:02.8296,,269.82408416666664,-29.800786000000002
MOA-2011-BLG-116,MOA-2,gb17,4,+18:11:29.0849,-28:00:22.9464,,272.87118708333327,-28.006374
MOA-2011-BLG-117,MOA-2,gb9,6,+18:00:31.0831,-29:48:41.0760,,270.1295129166666,-29.811410000000002
MOA-2011-BLG-118,MOA-2,gb14,4,+18:03:49.2386,-27:44:06.1080,,270.9551608333333,-27.735030000000002
MOA-2011-BLG-119,MOA-2,gb17,4,+18:09:34.8065,-27:47:00.1716,,272.3950270833333,-27.783381000000002
MOA-2011-BLG-120,MOA-2,gb3,3,+17:53:28.4746,-32:43:49.2852,,268.3686441666666,-32.730357000000005
MOA-2011-BLG-121,MOA-2,gb4,4,+17:51:29.8889,-31:18:26.0136,,267.87453708333334,-31.307226
MOA-2011-BLG-122,MOA-2,gb8,4,+17:57:17.2886,-31:29:14.1288,CV,269.3220358333333,-31.487258
MOA-2011-BLG-123,MOA-2,gb8,5,+17:58:20.6906,-31:36:16.8696,,269.58621083333327,-31.604686
MOA-2011-BLG-124,MOA-2,gb4,10,+17:56:50.7341,-30:10:27.8580,,269.2113920833333,-30.174405
MOA-2011-BLG-125,MOA-2,gb5,6,+17:55:54.0566,-29:48:07.4916,,268.97523583333333,-29.802081
MOA-2011-BLG-126,MOA-2,gb3,2,+17:52:48.0883,-32:14:29.9688,,268.2003679166666,-32.241658
MOA-2011-BLG-127,MOA-2,gb6,6,+17:56:33.2779,-28:17:30.3360,,269.13865791666666,-28.29176
MOA-2011-BLG-128,MOA-2,gb10,7,+18:00:50.9215,-27:46:32.2212,,270.2121729166666,-27.775617
MOA-2011-BLG-129,MOA-2,gb13,1,+18:05:04.8893,-28:31:43.5684,,271.2703720833333,-28.528769
MOA-2011-BLG-130,MOA-2,gb1,6,+17:49:22.0910,-34:50:01.5504,,267.3420458333333,-34.833764
MOA-2011-BLG-131,MOA-2,gb10,6,+18:02:11.6366,-28:17:54.6540,,270.54848583333336,-28.298515000000002
MOA-2011-BLG-132,MOA-2,gb5,7,+17:54:37.0687,-29:28:21.3960,,268.6544529166666,-29.47261
MOA-2011-BLG-133,MOA-2,gb10,5,+17:57:15.7874,-28:14:02.2092,,269.3157808333333,-28.233947
MOA-2011-BLG-134,MOA-2,gb14,7,+18:07:30.5738,-27:44:22.3440,,271.8773908333333,-27.73954
MOA-2011-BLG-135,MOA-2,gb15,4,+18:05:52.1448,-26:06:54.3924,,271.46727,-26.115109
MOA-2011-BLG-136,MOA-2,gb5,10,+17:54:55.0934,-28:36:06.0444,,268.7295558333333,-28.601679
MOA-2011-BLG-137,MOA-2,gb1,2,+17:44:32.9194,-34:01:18.3684,,266.13716416666665,-34.021769
MOA-2011-BLG-138,MOA-2,gb9,2,+17:58:52.0354,-28:56:44.6244,,269.7168141666666,-28.945729
MOA-2011-BLG-139,MOA-2,gb17,3,+18:10:22.3366,-27:32:56.3640,,272.5930691666667,-27.548990000000003
MOA-2011-BLG-140,MOA-2,gb4,3,+17:52:01.0819,-30:54:59.1984,,268.0045079166666,-30.916444
MOA-2011-BLG-141,MOA-2,gb1,5,+17:47:03.6888,-35:01:22.3032,,266.76536999999996,-35.022861999999996
MOA-2011-BLG-142,MOA-2,gb18,7,+18:12:28.2744,-26:01:36.8904,,273.1178099999999,-26.026913999999998
MOA-2011-BLG-143,MOA-2,gb12,4,+18:03:10.1393,-31:11:21.8652,,270.7922470833333,-31.189407
MOA-2011-BLG-144,MOA-2,gb14,4,+18:04:51.9574,-27:50:51.0864,,271.21648916666663,-27.847524
MOA-2011-BLG-145,MOA-2,gb16,9,+18:14:47.8608,-28:57:08.8812,,273.69942,-28.952467
MOA-2011-BLG-146,MOA-2,gb9,9,+18:02:58.9572,-28:46:42.2184,,270.74565499999994,-28.778394
MOA-2011-BLG-147,MOA-2,gb10,6,+18:00:28.2113,-28:08:26.0592,,270.1175470833333,-28.140572
MOA-2011-BLG-148,MOA-2,gb18,7,+18:14:33.9190,-26:13:37.7688,,273.64132916666665,-26.227158
MOA-2011-BLG-149,MOA-2,gb4,7,+17:56:47.6933,-31:16:04.7064,,269.19872208333334,-31.267974
MOA-2011-BLG-150,MOA-2,gb1,8,+17:49:04.5262,-34:08:13.2144,CV,267.26885916666663,-34.137004
MOA-2011-BLG-151,MOA-2,gb5,2,+17:53:34.7258,-28:57:42.5808,,268.3946908333333,-28.961828
MOA-2011-BLG-152,MOA-2,gb7,8,+18:02:29.3503,-32:49:15.4956,,270.62229291666665,-32.820971
MOA-2011-BLG-153,MOA-2,gb8,2,+17:58:40.5888,-30:47:26.3796,CV,269.6691199999999,-30.790661
MOA-2011-BLG-154,MOA-2,gb4,9,+17:54:48.4882,-30:32:24.4392,,268.70203416666664,-30.540122
MOA-2011-BLG-155,MOA-2,gb4,8,+17:56:19.4966,-31:08:18.3516,,269.08123583333327,-31.138431
MOA-2011-BLG-156,MOA-2,gb9,2,+17:58:30.4788,-28:55:32.7792,,269.62699499999997,-28.925772000000002
MOA-2011-BLG-157,MOA-2,gb1,2,+17:45:23.5894,-34:01:46.4232,,266.34828916666663,-34.029562
MOA-2011-BLG-158,MOA-2,gb9,7,+18:00:04.6831,-29:39:43.3728,CV,270.01951291666666,-29.662048
MOA-2011-BLG-159,MOA-2,gb5,10,+17:54:57.8371,-28:30:44.9388,,268.74098791666665,-28.512483
MOA-2011-BLG-160,MOA-2,gb10,4,+17:58:38.7149,-27:54:50.4252,,269.66131208333326,-27.914006999999998
MOA-2011-BLG-161,MOA-2,gb14,9,+18:08:22.9697,-27:06:13.1004,,272.0957070833333,-27.103639
MOA-2011-BLG-162,MOA-2,gb18,5,+18:09:31.4702,-26:18:25.3944,,272.3811258333333,-26.307054
MOA-2011-BLG-163,MOA-2,gb7,4,+17:59:26.0674,-32:58:21.2340,,269.85861416666665,-32.972565
MOA-2011-BLG-164,MOA-2,gb4,8,+17:56:42.1903,-30:52:15.8916,CV,269.17579291666664,-30.871081
MOA-2011-BLG-165,MOA-2,gb21,2,+18:15:29.2574,-21:34:38.7840,CV,273.8719058333333,-21.57744
MOA-2011-BLG-166,MOA-2,gb8,1,+17:57:19.0697,-30:20:44.8800,,269.3294570833333,-30.3458
MOA-2011-BLG-167,MOA-2,gb10,7,+18:01:11.0822,-27:53:15.9900,,270.2961758333333,-27.887774999999998
MOA-2011-BLG-168,MOA-2,gb4,3,+17:52:36.2594,-31:08:45.3300,,268.1510808333333,-31.145925
MOA-2011-BLG-169,MOA-2,gb5,5,+17:52:53.4055,-29:50:30.1416,,268.22252291666666,-29.841706
MOA-2011-BLG-170,MOA-2,gb3,10,+17:54:05.6741,-31:55:20.5032,,268.5236420833333,-31.922362
MOA-2011-BLG-171,MOA-2,gb5,7,+17:54:10.3121,-29:38:25.6776,,268.5429670833333,-29.640466
MOA-2011-BLG-172,MOA-2,gb5,9,+17:54:20.5013,-28:44:17.4768,,268.5854220833333,-28.738188
MOA-2011-BLG-173,MOA-2,gb14,3,+18:03:26.9314,-27:33:12.0312,,270.86221416666666,-27.553342
MOA-2011-BLG-174,MOA-2,gb8,1,+17:57:20.6230,-30:22:47.5680,,269.33592916666663,-30.37988
MOA-2011-BLG-175,MOA-2,gb9,9,+18:02:23.5202,-28:50:53.3220,,270.59800083333334,-28.848145
MOA-2011-BLG-176,MOA-2,gb7,5,+17:57:27.2664,-33:35:39.4728,,269.36361,-33.594298
MOA-2011-BLG-177,MOA-2,gb14,6,+18:06:13.7078,-28:10:54.8256,,271.55711583333334,-28.181896000000002
MOA-2011-BLG-178,MOA-2,gb1,3,+17:46:23.1115,-34:05:42.6984,,266.59629791666663,-34.095194
MOA-2011-BLG-179,MOA-2,gb1,4,+17:47:14.2502,-34:36:14.3676,,266.8093758333333,-34.603991
MOA-2011-BLG-180,MOA-2,gb10,9,+18:00:43.9236,-27:16:41.7540,,270.18301499999995,-27.278264999999998
MOA-2011-BLG-181,MOA-2,gb13,6,+18:08:48.1433,-29:51:18.4824,CV,272.20059708333326,-29.855134000000003
MOA-2011-BLG-182,MOA-2,gb19,6,+18:18:51.5249,-26:07:31.1484,CV,274.71468708333333,-26.125319
MOA-2011-BLG-183,MOA-2,gb2,6,+17:56:13.1054,-35:19:49.4292,CV,269.0546058333333,-35.330397000000005
MOA-2011-BLG-184,MOA-2,gb21,3,+18:15:57.9622,-22:05:53.9628,,273.9915091666666,-22.098322999999997
MOA-2011-BLG-185,MOA-2,gb21,3,+18:15:18.7925,-21:53:44.8908,,273.82830208333326,-21.895803
MOA-2011-BLG-186,MOA-2,gb9,9,+18:02:19.5432,-28:54:41.7024,,270.58143,-28.911583999999998
MOA-2011-BLG-187,MOA-2,gb3,9,+17:54:05.6006,-32:28:10.3008,,268.52333583333325,-32.469528000000004
MOA-2011-BLG-188,MOA-2,gb1,5,+17:46:18.4210,-34:57:09.5292,,266.57675416666666,-34.952647000000006
MOA-2011-BLG-189,MOA-2,gb4,1,+17:53:57.1320,-30:18:09.7200,,268.48804999999993,-30.3027
MOA-2011-BLG-190,MOA-2,gb5,6,+17:54:08.4547,-30:06:12.8808,,268.5352279166666,-30.103578000000002
MOA-2011-BLG-191,MOA-2,gb5,5,+17:51:40.1477,-29:53:26.1492,,267.9172820833333,-29.890597
MOA-2011-BLG-192,MOA-2,gb14,2,+18:05:57.1260,-27:10:11.4996,,271.48802499999994,-27.169861
MOA-2011-BLG-193,MOA-2,gb13,2,+18:04:58.2511,-28:48:24.2532,,271.2427129166666,-28.806737000000002
MOA-2011-BLG-194,MOA-2,gb14,8,+18:06:51.7944,-27:32:22.9884,,271.71581,-27.539719
MOA-2011-BLG-195,MOA-2,gb15,6,+18:07:45.2690,-26:35:24.2268,,271.9386208333333,-26.590062999999997
MOA-2011-BLG-196,MOA-2,gb4,2,+17:52:06.6708,-30:41:55.4928,,268.02779499999997,-30.698748000000002
MOA-2011-BLG-197,MOA-2,gb10,3,+17:57:47.6762,-27:23:40.0668,,269.44865083333326,-27.394463
MOA-2011-BLG-198,MOA-2,gb10,5,+17:57:39.7807,-28:09:48.3516,,269.41575291666663,-28.163431
MOA-2011-BLG-199,MOA-2,gb11,3,+18:04:16.5168,-32:49:33.6468,CV,271.06881999999996,-32.826013
MOA-2011-BLG-200,MOA-2,gb14,5,+18:04:56.5190,-28:04:14.9952,,271.2354958333333,-28.070832
MOA-2011-BLG-201,MOA-2,gb14,7,+18:08:50.0878,-27:56:49.1784,,272.20869916666663,-27.946994
MOA-2011-BLG-202,MOA-2,gb20,5,+18:15:23.8841,-24:17:09.0348,CV,273.8495170833333,-24.285843000000003
MOA-2011-BLG-203,MOA-2,gb21,8,+18:19:01.4844,-22:03:45.8208,,274.75618499999996,-22.062728
MOA-2011-BLG-204,MOA-2,gb5,10,+17:55:03.6022,-28:40:38.7516,,268.76500916666663,-28.677431000000002
MOA-2011-BLG-205,MOA-2,gb5,6,+17:54:37.3522,-29:50:13.7544,,268.65563416666663,-29.837153999999998
MOA-2011-BLG-206,MOA-2,gb8,6,+18:00:46.1359,-31:38:41.6580,,270.1922329166666,-31.644904999999998
MOA-2011-BLG-207,MOA-2,gb8,9,+18:00:08.9681,-30:41:46.4820,,270.0373670833333,-30.696245
MOA-2011-BLG-208,MOA-2,gb13,8,+18:08:40.2715,-29:09:55.9512,,272.16779791666664,-29.165542
MOA-2011-BLG-209,MOA-2,gb15,2,+18:05:08.0714,-25:28:54.7032,,271.2836308333333,-25.481862
MOA-2011-BLG-210,MOA-2,gb9,8,+18:02:29.0064,-29:15:50.1732,,270.62086,-29.263937
MOA-2011-BLG-211,MOA-2,gb9,3,+17:58:25.2982,-29:15:57.4776,,269.6054091666666,-29.265966
MOA-2011-BLG-212,MOA-2,gb13,5,+18:04:53.5373,-29:46:57.1512,,271.2230720833333,-29.782542
MOA-2011-BLG-213,MOA-2,gb2,5,+17:52:38.4370,-35:08:48.9660,,268.16015416666664,-35.146935
MOA-2011-BLG-214,MOA-2,gb14,8,+18:06:14.6530,-27:36:38.1780,,271.5610541666667,-27.610605000000003
MOA-2011-BLG-215,MOA-2,gb8,7,+18:03:10.2343,-31:11:21.3900,,270.79264291666664,-31.189275
MOA-2011-BLG-216,MOA-2,gb16,10,+18:12:12.8563,-28:28:24.7800,CV,273.0535679166666,-28.47355
MOA-2011-BLG-217,MOA-2,gb9,1,+17:57:29.7931,-28:27:41.8968,,269.37413791666665,-28.461638
MOA-2011-BLG-218,MOA-2,gb20,6,+18:20:29.7636,-24:35:02.8500,,275.12401499999993,-24.584125
MOA-2011-BLG-219,MOA-2,gb19,4,+18:15:53.5142,-25:44:57.3972,,273.9729758333333,-25.749277
MOA-2011-BLG-220,MOA-2,gb12,2,+18:03:27.1068,-30:39:43.4952,,270.86294499999997,-30.662081999999998
MOA-2011-BLG-221,MOA-2,gb3,7,+17:55:36.3653,-32:59:36.3552,,268.9015220833333,-32.993432
MOA-2011-BLG-222,MOA-2,gb4,4,+17:53:52.4573,-31:29:19.0860,,268.4685720833333,-31.488635000000002
MOA-2011-BLG-223,MOA-2,gb13,10,+18:08:45.4723,-28:38:36.5064,,272.1894679166666,-28.643474
MOA-2011-BLG-224,MOA-2,gb14,10,+18:07:10.4292,-26:46:51.2400,,271.793455,-26.7809
MOA-2011-BLG-225,MOA-2,gb14,6,+18:07:48.1025,-28:15:40.2084,,271.9504270833333,-28.261169
MOA-2011-BLG-226,MOA-2,gb15,7,+18:08:55.3778,-25:57:28.3068,,272.23074083333324,-25.957863
MOA-2011-BLG-227,MOA-2,gb3,4,+17:51:08.5027,-32:55:46.7292,,267.78542791666666,-32.929646999999996
MOA-2011-BLG-228,MOA-2,gb1,7,+17:48:05.6810,-34:45:08.7012,,267.0236708333333,-34.752417
