Name,MOA phase,Field,Chip,RA,Dec,Remarks,RA_deg,Dec_deg
MOA-2013-BLG-026,MOA-2,gb10,8,+18:00:26.01,-27:33:23.48,,270.10837499999997,-27.556522222222224
MOA-2013-BLG-027,MOA-2,gb5,6,+17:55:27.35,-29:48:54.26,,268.86395833333336,-29.815072222222224
MOA-2013-BLG-028,MOA-2,gb4,9,+17:54:22.17,-30:41:31.91,microlensing/cv,268.59237499999995,-30.692197222222223
MOA-2013-BLG-029,MOA-2,gb4,9,+17:55:41.06,-30:40:29.32,,268.92108333333334,-30.67481111111111
MOA-2013-BLG-030,MOA-2,gb14,7,+18:06:28.81,-27:45:39.58,,271.6200416666667,-27.760994444444446
MOA-2013-BLG-031,MOA-2,gb15,7,+18:06:23.10,-25:59:25.26,,271.59625,-25.99035
MOA-2013-BLG-032,MOA-2,gb5,1,+17:53:10.16,-28:25:41.76,,268.29233333333326,-28.42826666666667
MOA-2013-BLG-033,MOA-2,gb5,6,+17:54:57.53,-29:58:25.13,microlensing/cv,268.7397083333333,-29.97364722222222
MOA-2013-BLG-034,MOA-2,gb9,2,+17:59:41.57,-28:48:49.42,,269.9232083333333,-28.81372777777778
MOA-2013-BLG-035,MOA-2,gb4,7,+17:54:26.95,-31:16:57.59,microlensing/cv,268.6122916666666,-31.282663888888887
MOA-2013-BLG-036,MOA-2,gb5,8,+17:56:20.31,-29:12:36.95,microlensing/cv,269.08462499999996,-29.21026388888889
MOA-2013-BLG-037,MOA-2,gb10,8,+18:00:59.23,-27:25:59.59,,270.24679166666664,-27.433219444444447
MOA-2013-BLG-038,MOA-2,gb13,1,+18:04:15.50,-28:33:05.55,,271.06458333333325,-28.55154166666667
MOA-2013-BLG-039,MOA-2,gb9,4,+17:57:06.65,-29:42:26.54,,269.2777083333333,-29.707372222222222
MOA-2013-BLG-040,MOA-2,gb13,3,+18:05:22.99,-29:16:29.67,,271.3457916666666,-29.274908333333332
MOA-2013-BLG-041,MOA-2,gb1,9,+17:50:06.95,-33:58:58.24,microlensing/cv,267.5289583333333,-33.982844444444446
MOA-2013-BLG-042,MOA-2,gb13,3,+18:04:57.50,-29:07:50.19,,271.23958333333326,-29.130608333333335
MOA-2013-BLG-043,MOA-2,gb12,3,+18:03:30.34,-30:55:10.93,,270.87641666666667,-30.91970277777778
MOA-2013-BLG-044,MOA-2,gb15,2,+18:05:55.05,-25:24:40.07,,271.47937499999995,-25.411130555555555
MOA-2013-BLG-045,MOA-2,gb4,5,+17:53:27.26,-31:51:04.87,,268.3635833333333,-31.85135277777778
MOA-2013-BLG-046,MOA-2,gb5,10,+17:54:30.01,-28:23:34.60,microlensing/cv,268.6250416666666,-28.392944444444446
MOA-2013-BLG-047,MOA-2,gb5,4,+17:52:37.77,-29:35:54.07,,268.157375,-29.598352777777777
MOA-2013-BLG-048,MOA-2,gb9,3,+17:57:29.12,-29:08:36.83,,269.37133333333327,-29.143563888888888
MOA-2013-BLG-049,MOA-2,gb5,7,+17:55:54.25,-29:37:20.64,,268.9760416666667,-29.6224
MOA-2013-BLG-050,MOA-2,gb5,9,+17:54:10.09,-28:51:05.01,,268.5420416666666,-28.851391666666668
MOA-2013-BLG-051,MOA-2,gb10,4,+17:57:38.41,-27:59:31.40,,269.41004166666664,-27.992055555555556
MOA-2013-BLG-052,MOA-2,gb7,8,+18:01:44.34,-32:48:03.91,microlensing/cv,270.43474999999995,-32.80108611111111
MOA-2013-BLG-053,MOA-2,gb7,1,+17:57:20.67,-32:00:56.45,,269.3361249999999,-32.015680555555555
MOA-2013-BLG-054,MOA-2,gb19,8,+18:18:51.19,-25:22:11.21,,274.71329166666663,-25.369780555555558
MOA-2013-BLG-055,MOA-2,gb10,7,+18:01:07.80,-27:57:45.15,,270.28249999999997,-27.962541666666667
MOA-2013-BLG-056,MOA-2,gb9,4,+17:58:35.89,-29:42:05.09,,269.6495416666666,-29.701413888888887
MOA-2013-BLG-057,MOA-2,gb10,5,+17:58:01.62,-28:19:26.68,,269.50674999999995,-28.324077777777777
MOA-2013-BLG-058,MOA-2,gb5,8,+17:54:10.00,-29:06:32.69,microlensing/cv,268.5416666666666,-29.109080555555558
MOA-2013-BLG-059,MOA-2,gb14,3,+18:03:28.39,-27:31:53.69,microlensing/cv,270.86829166666666,-27.531580555555554
MOA-2013-BLG-060,MOA-2,gb4,8,+17:55:21.14,-30:54:59.21,,268.8380833333333,-30.91644722222222
MOA-2013-BLG-061,MOA-2,gb9,1,+17:58:40.39,-28:27:21.06,,269.66829166666656,-28.455849999999998
MOA-2013-BLG-062,MOA-2,gb3,8,+17:54:30.75,-32:36:33.46,,268.62812499999995,-32.609294444444444
MOA-2013-BLG-063,MOA-2,gb1,1,+17:45:13.33,-33:29:50.26,,266.30554166666667,-33.49729444444444
MOA-2013-BLG-064,MOA-2,gb14,5,+18:03:29.34,-28:03:17.19,,270.87225,-28.054775
MOA-2013-BLG-065,MOA-2,gb4,3,+17:53:51.95,-31:00:42.19,,268.4664583333333,-31.011719444444445
MOA-2013-BLG-066,MOA-2,gb3,3,+17:53:47.41,-32:41:20.03,,268.4475416666666,-32.68889722222222
MOA-2013-BLG-067,MOA-2,gb19,1,+18:16:55.64,-24:46:16.40,,274.23183333333327,-24.77122222222222
MOA-2013-BLG-068,MOA-2,gb4,7,+17:54:21.86,-31:11:39.95,,268.5910833333333,-31.194430555555556
MOA-2013-BLG-069,MOA-2,gb4,8,+17:56:03.35,-31:07:56.80,,269.01395833333333,-31.132444444444445
MOA-2013-BLG-070,MOA-2,gb14,8,+18:07:09.39,-27:39:25.11,,271.789125,-27.656975
MOA-2013-BLG-071,MOA-2,gb3,10,+17:54:44.62,-32:09:26.10,cv,268.6859166666666,-32.15725
MOA-2013-BLG-072,MOA-2,gb10,6,+18:00:51.49,-28:16:18.43,microlensing/cv,270.21454166666666,-28.27178611111111
MOA-2013-BLG-073,MOA-2,gb16,7,+18:14:56.86,-29:31:09.15,,273.7369166666667,-29.51920833333333
MOA-2013-BLG-074,MOA-2,gb13,7,+18:08:25.94,-29:32:28.87,microlensing/cv,272.1080833333333,-29.541352777777778
MOA-2013-BLG-075,MOA-2,gb16,7,+18:14:27.22,-29:28:38.23,,273.61341666666664,-29.47728611111111
MOA-2013-BLG-076,MOA-2,gb4,10,+17:54:08.42,-30:22:08.10,,268.5350833333333,-30.368916666666667
MOA-2013-BLG-077,MOA-2,gb3,7,+17:56:00.06,-32:55:59.40,,269.00025,-32.933166666666665
MOA-2013-BLG-078,MOA-2,gb14,3,+18:05:35.63,-27:22:57.74,microlensing/cv,271.3984583333333,-27.382705555555557
MOA-2013-BLG-079,MOA-2,gb2,5,+17:51:22.49,-35:11:40.51,,267.8437083333333,-35.19458611111111
MOA-2013-BLG-080,MOA-2,gb14,3,+18:05:00.42,-27:22:55.13,,271.25174999999996,-27.381980555555558
MOA-2013-BLG-081,MOA-2,gb4,6,+17:55:46.26,-31:37:39.55,,268.94275,-31.62765277777778
MOA-2013-BLG-082,MOA-2,gb15,5,+18:05:33.92,-26:26:46.88,,271.3913333333333,-26.446355555555556
MOA-2013-BLG-083,MOA-2,gb7,10,+18:01:58.52,-32:06:39.27,,270.49383333333327,-32.110908333333334
MOA-2013-BLG-084,MOA-2,gb17,3,+18:09:55.68,-27:33:18.70,microlensing/cv,272.4819999999999,-27.555194444444446
MOA-2013-BLG-085,MOA-2,gb5,7,+17:56:04.28,-29:32:42.75,,269.01783333333333,-29.545208333333335
MOA-2013-BLG-086,MOA-2,gb5,8,+17:54:10.76,-29:20:16.28,,268.5448333333333,-29.337855555555553
MOA-2013-BLG-087,MOA-2,gb10,8,+18:01:28.78,-27:29:47.11,,270.36991666666665,-27.496419444444445
MOA-2013-BLG-088,MOA-2,gb2,7,+17:55:00.43,-34:57:11.73,microlensing/cv,268.75179166666663,-34.95325833333334
MOA-2013-BLG-089,MOA-2,gb13,8,+18:08:41.39,-29:18:28.47,,272.1724583333333,-29.307908333333334
MOA-2013-BLG-090,MOA-2,gb5,6,+17:54:09.64,-30:04:47.48,,268.5401666666666,-30.079855555555554
MOA-2013-BLG-091,MOA-2,gb21,9,+18:18:05.61,-21:41:44.56,,274.52337499999993,-21.695711111111113
MOA-2013-BLG-092,MOA-2,gb5,4,+17:53:55.63,-29:41:34.86,,268.48179166666665,-29.69301666666667
MOA-2013-BLG-093,MOA-2,gb9,5,+17:59:03.50,-29:57:49.32,,269.76458333333335,-29.9637
MOA-2013-BLG-094,MOA-2,gb10,4,+17:57:38.75,-27:45:03.66,,269.4114583333333,-27.75101666666667
MOA-2013-BLG-095,MOA-2,gb1,2,+17:46:19.61,-34:00:19.34,,266.5817083333333,-34.00537222222222
MOA-2013-BLG-096,MOA-2,gb3,4,+17:51:39.86,-33:10:25.45,microlensing/cv,267.9160833333333,-33.17373611111111
MOA-2013-BLG-097,MOA-2,gb14,5,+18:03:32.53,-28:06:43.25,microlensing/cv,270.88554166666665,-28.11201388888889
MOA-2013-BLG-098,MOA-2,gb5,7,+17:54:56.85,-29:28:24.28,microlensing/cv,268.73687499999994,-29.47341111111111
MOA-2013-BLG-099,MOA-2,gb9,3,+17:58:41.15,-29:07:24.03,,269.6714583333333,-29.12334166666667
MOA-2013-BLG-100,MOA-2,gb10,6,+18:00:15.11,-28:05:26.18,microlensing/cv,270.06295833333326,-28.090605555555555
MOA-2013-BLG-101,MOA-2,gb5,6,+17:54:25.15,-29:50:19.55,microlensing/cv,268.6047916666666,-29.838763888888888
MOA-2013-BLG-102,MOA-2,gb10,6,+18:02:33.36,-28:05:39.39,cv,270.63899999999995,-28.094275
MOA-2013-BLG-103,MOA-2,gb14,6,+18:08:10.85,-28:10:29.96,,272.04520833333333,-28.17498888888889
MOA-2013-BLG-104,MOA-2,gb9,10,+18:00:23.88,-28:36:10.92,microlensing/cv,270.0995,-28.603033333333336
MOA-2013-BLG-105,MOA-2,gb14,5,+18:04:50.12,-28:15:45.21,microlensing/cv,271.2088333333333,-28.262558333333335
MOA-2013-BLG-106,MOA-2,gb5,4,+17:52:16.56,-29:33:50.03,microlensing/cv,268.06899999999996,-29.563897222222224
MOA-2013-BLG-107,MOA-2,gb3,3,+17:53:58.17,-32:41:10.63,,268.492375,-32.68628611111111
MOA-2013-BLG-108,MOA-2,gb8,9,+18:01:16.98,-30:41:00.45,,270.32075,-30.683458333333334
MOA-2013-BLG-109,MOA-2,gb9,7,+18:00:44.16,-29:33:59.15,,270.18399999999997,-29.566430555555556
MOA-2013-BLG-110,MOA-2,gb10,4,+17:58:43.17,-27:58:35.45,,269.6798749999999,-27.97651388888889
MOA-2013-BLG-111,MOA-2,gb4,2,+17:52:31.26,-30:42:12.17,,268.13025,-30.703380555555555
MOA-2013-BLG-112,MOA-2,gb5,9,+17:55:46.56,-29:01:14.08,,268.94399999999996,-29.020577777777778
MOA-2013-BLG-113,MOA-2,gb9,10,+18:02:14.08,-28:35:36.83,,270.5586666666667,-28.593563888888887
MOA-2013-BLG-114,MOA-2,gb11,6,+18:06:50.39,-33:17:28.74,cv,271.7099583333333,-33.29131666666667
MOA-2013-BLG-115,MOA-2,gb11,2,+18:05:52.62,-32:32:07.53,,271.46924999999993,-32.535425
MOA-2013-BLG-116,MOA-2,gb14,4,+18:04:32.81,-27:53:37.85,,271.13670833333333,-27.89384722222222
MOA-2013-BLG-117,MOA-2,gb21,4,+18:17:31.60,-22:13:17.31,,274.38166666666666,-22.221474999999998
MOA-2013-BLG-118,MOA-2,gb5,1,+17:51:32.26,-28:40:55.41,,267.88441666666665,-28.682058333333334
MOA-2013-BLG-119,MOA-2,gb8,4,+17:59:02.25,-31:21:41.09,,269.759375,-31.36141388888889
MOA-2013-BLG-120,MOA-2,gb5,3,+17:52:30.12,-29:15:28.02,microlensing/cv,268.1255,-29.257783333333332
MOA-2013-BLG-121,MOA-2,gb14,3,+18:05:16.19,-27:25:32.56,,271.3174583333333,-27.425711111111113
MOA-2013-BLG-122,MOA-2,gb3,5,+17:51:28.47,-33:21:32.53,,267.868625,-33.35903611111111
MOA-2013-BLG-123,MOA-2,gb5,6,+17:54:50.66,-29:56:41.09,,268.71108333333325,-29.944747222222222
MOA-2013-BLG-124,MOA-2,gb6,7,+17:55:13.30,-27:47:01.56,,268.80541666666664,-27.78376666666667
MOA-2013-BLG-125,MOA-2,gb7,2,+17:58:45.68,-32:30:15.11,,269.6903333333333,-32.504197222222224
MOA-2013-BLG-126,MOA-2,gb7,4,+17:59:21.74,-32:58:32.20,,269.8405833333333,-32.975611111111114
MOA-2013-BLG-127,MOA-2,gb4,5,+17:52:07.05,-31:41:27.16,,268.029375,-31.69087777777778
MOA-2013-BLG-128,MOA-2,gb5,7,+17:55:16.59,-29:36:53.99,microlensing/cv,268.819125,-29.614997222222225
MOA-2013-BLG-129,MOA-2,gb20,2,+18:16:21.84,-23:20:41.71,microlensing/cv,274.09099999999995,-23.344919444444443
MOA-2013-BLG-130,MOA-2,gb1,5,+17:46:38.15,-35:01:11.96,cv,266.6589583333333,-35.01998888888889
MOA-2013-BLG-131,MOA-2,gb17,5,+18:11:13.62,-28:11:43.58,,272.80674999999997,-28.19543888888889
MOA-2013-BLG-132,MOA-2,gb13,2,+18:03:54.96,-28:59:57.79,microlensing/cv,270.979,-28.99938611111111
MOA-2013-BLG-133,MOA-2,gb14,4,+18:04:12.98,-27:43:10.70,,271.0540833333333,-27.719638888888888
MOA-2013-BLG-134,MOA-2,gb10,8,+18:00:07.61,-27:32:00.52,,270.0317083333333,-27.53347777777778
MOA-2013-BLG-135,MOA-2,gb5,6,+17:54:44.79,-29:48:48.28,,268.68662499999994,-29.81341111111111
MOA-2013-BLG-136,MOA-2,gb3,8,+17:55:41.85,-32:43:04.60,,268.92437499999994,-32.71794444444445
MOA-2013-BLG-137,MOA-2,gb3,10,+17:54:09.63,-32:09:48.80,,268.54012499999993,-32.163555555555554
MOA-2013-BLG-138,MOA-2,gb4,9,+17:54:23.46,-30:36:53.81,microlensing/cv,268.59774999999996,-30.614947222222224
MOA-2013-BLG-139,MOA-2,gb1,7,+17:48:32.11,-34:37:17.65,,267.13379166666664,-34.62156944444445
MOA-2013-BLG-140,MOA-2,gb4,2,+17:53:02.56,-30:35:58.97,,268.2606666666666,-30.59971388888889
MOA-2013-BLG-141,MOA-2,gb9,7,+18:01:09.31,-29:43:00.03,microlensing/cv,270.2887916666666,-29.716675
MOA-2013-BLG-142,MOA-2,gb20,2,+18:15:45.40,-23:23:50.58,,273.9391666666666,-23.397383333333334
MOA-2013-BLG-143,MOA-2,gb13,8,+18:07:10.42,-29:09:29.51,,271.79341666666664,-29.15819722222222
MOA-2013-BLG-144,MOA-2,gb3,10,+17:54:43.22,-32:02:09.19,,268.68008333333324,-32.03588611111111
MOA-2013-BLG-145,MOA-2,gb8,5,+17:57:01.61,-31:38:42.52,,269.2567083333333,-31.645144444444444
MOA-2013-BLG-146,MOA-2,gb4,6,+17:57:01.72,-31:38:42.83,,269.25716666666665,-31.645230555555553
MOA-2013-BLG-147,MOA-2,gb7,8,+18:02:22.27,-32:52:54.61,cv,270.5927916666667,-32.88183611111111
MOA-2013-BLG-148,MOA-2,gb9,1,+17:59:03.47,-28:25:15.02,,269.7644583333333,-28.42083888888889
MOA-2013-BLG-149,MOA-2,gb10,5,+17:59:31.76,-28:09:11.26,,269.8823333333333,-28.153127777777776
MOA-2013-BLG-150,MOA-2,gb8,8,+18:02:03.33,-30:50:11.28,,270.513875,-30.836466666666666
MOA-2013-BLG-151,MOA-2,gb5,3,+17:51:35.08,-29:23:47.61,microlensing/cv,267.89616666666666,-29.39655833333333
MOA-2013-BLG-152,MOA-2,gb15,3,+18:05:52.92,-25:42:47.25,microlensing/cv,271.47049999999996,-25.713124999999998
MOA-2013-BLG-153,MOA-2,gb15,4,+18:04:46.08,-26:10:40.55,,271.19199999999995,-26.177930555555555
MOA-2013-BLG-154,MOA-2,gb10,7,+18:02:42.81,-27:44:25.07,,270.678375,-27.740297222222225
MOA-2013-BLG-155,MOA-2,gb4,10,+17:54:14.97,-30:18:32.26,,268.5623749999999,-30.308961111111113
MOA-2013-BLG-156,MOA-2,gb10,6,+18:02:30.99,-28:09:39.11,,270.629125,-28.160863888888887
MOA-2013-BLG-157,MOA-2,gb15,9,+18:07:41.41,-25:23:09.19,cv,271.92254166666663,-25.38588611111111
MOA-2013-BLG-158,MOA-2,gb2,10,+17:54:28.08,-33:44:31.10,,268.61699999999996,-33.74197222222222
MOA-2013-BLG-159,MOA-2,gb10,3,+17:58:36.69,-27:23:32.94,,269.65287499999994,-27.392483333333335
MOA-2013-BLG-160,MOA-2,gb10,3,+17:59:07.95,-27:26:04.58,microlensing/cv,269.783125,-27.434605555555557
MOA-2013-BLG-161,MOA-2,gb9,6,+18:02:13.62,-29:52:00.77,microlensing/cv,270.55675,-29.866880555555557
MOA-2013-BLG-162,MOA-2,gb1,1,+17:45:15.14,-33:29:12.34,,266.3130833333333,-33.486761111111115
MOA-2013-BLG-163,MOA-2,gb4,9,+17:55:29.30,-30:33:32.27,,268.87208333333336,-30.55896388888889
MOA-2013-BLG-164,MOA-2,gb3,5,+17:53:43.06,-33:29:31.33,,268.42941666666667,-33.49203611111111
MOA-2013-BLG-165,MOA-2,gb1,4,+17:47:04.13,-34:29:57.98,,266.7672083333333,-34.49943888888889
MOA-2013-BLG-166,MOA-2,gb13,3,+18:03:38.37,-29:13:44.57,microlensing/cv,270.90987499999994,-29.22904722222222
MOA-2013-BLG-167,MOA-2,gb14,8,+18:08:32.17,-27:23:08.54,cv,272.13404166666663,-27.385705555555557
MOA-2013-BLG-168,MOA-2,gb3,9,+17:56:10.50,-32:28:06.25,,269.04375,-32.46840277777778
MOA-2013-BLG-169,MOA-2,gb9,1,+17:59:55.14,-28:35:44.58,,269.97974999999997,-28.595716666666664
MOA-2013-BLG-170,MOA-2,gb9,6,+18:01:09.98,-29:57:04.34,,270.2915833333333,-29.951205555555553
MOA-2013-BLG-171,MOA-2,gb1,3,+17:44:53.33,-34:09:44.27,,266.2222083333333,-34.16229722222222
MOA-2013-BLG-172,MOA-2,gb10,8,+18:00:39.98,-27:28:57.81,,270.1665833333333,-27.482725
MOA-2013-BLG-173,MOA-2,gb5,9,+17:55:37.85,-29:03:10.86,,268.9077083333333,-29.053016666666668
MOA-2013-BLG-174,MOA-2,gb9,8,+18:00:23.96,-29:16:10.96,microlensing/cv,270.09983333333327,-29.26971111111111
MOA-2013-BLG-175,MOA-2,gb14,8,+18:06:06.49,-27:20:30.79,,271.5270416666666,-27.34188611111111
MOA-2013-BLG-176,MOA-2,gb17,9,+18:12:52.01,-27:01:13.14,,273.2167083333333,-27.020316666666666
MOA-2013-BLG-177,MOA-2,gb17,9,+18:12:44.12,-27:12:54.15,cv,273.18383333333327,-27.215041666666664
MOA-2013-BLG-178,MOA-2,gb6,8,+17:55:32.39,-27:37:15.62,cv,268.8849583333333,-27.621005555555556
MOA-2013-BLG-179,MOA-2,gb14,3,+18:03:59.97,-27:33:17.76,,270.999875,-27.554933333333334
MOA-2013-BLG-180,MOA-2,gb1,1,+17:44:55.85,-33:28:32.44,,266.23270833333333,-33.47567777777778
MOA-2013-BLG-181,MOA-2,gb12,7,+18:08:06.96,-31:15:29.94,,272.02899999999994,-31.258316666666666
MOA-2013-BLG-182,MOA-2,gb7,1,+17:58:06.02,-32:09:27.89,,269.52508333333327,-32.15774722222222
MOA-2013-BLG-183,MOA-2,gb8,6,+18:02:24.41,-31:48:06.18,,270.6017083333333,-31.801716666666668
MOA-2013-BLG-184,MOA-2,gb13,5,+18:05:41.10,-29:58:24.27,,271.42124999999993,-29.97340833333333
MOA-2013-BLG-185,MOA-2,gb7,9,+18:01:17.51,-32:21:32.64,,270.32295833333325,-32.35906666666667
MOA-2013-BLG-186,MOA-2,gb14,5,+18:03:41.62,-28:21:00.55,,270.92341666666664,-28.35015277777778
MOA-2013-BLG-187,MOA-2,gb14,2,+18:03:27.66,-27:06:52.25,,270.86524999999995,-27.11451388888889
MOA-2013-BLG-188,MOA-2,gb4,4,+17:53:00.90,-31:22:46.47,,268.25374999999997,-31.379575
MOA-2013-BLG-189,MOA-2,gb1,1,+17:45:13.39,-33:29:48.68,,266.30579166666666,-33.496855555555555
MOA-2013-BLG-190,MOA-2,gb11,3,+18:03:41.85,-32:41:56.94,,270.92437499999994,-32.699149999999996
MOA-2013-BLG-191,MOA-2,gb16,1,+18:09:06.82,-28:37:52.90,,272.27841666666666,-28.63136111111111
MOA-2013-BLG-192,MOA-2,gb4,9,+17:54:51.43,-30:48:00.68,,268.7142916666666,-30.80018888888889
MOA-2013-BLG-193,MOA-2,gb5,3,+17:53:14.10,-29:10:09.22,,268.3087499999999,-29.169227777777778
MOA-2013-BLG-194,MOA-2,gb6,5,+17:52:51.10,-28:15:34.94,,268.2129166666667,-28.259705555555556
MOA-2013-BLG-195,MOA-2,gb9,8,+18:00:19.33,-29:05:17.85,,270.08054166666665,-29.088291666666667
MOA-2013-BLG-196,MOA-2,gb12,7,+18:06:07.35,-31:25:25.38,,271.530625,-31.423716666666667
MOA-2013-BLG-197,MOA-2,gb14,7,+18:06:55.46,-27:45:50.85,,271.73108333333334,-27.764125
MOA-2013-BLG-198,MOA-2,gb4,3,+17:53:13.49,-31:03:17.46,,268.3062083333333,-31.054850000000002
MOA-2013-BLG-199,MOA-2,gb5,4,+17:53:44.33,-29:41:01.36,,268.43470833333333,-29.683711111111112
MOA-2013-BLG-200,MOA-2,gb5,9,+17:55:33.02,-29:03:02.56,microlensing/cv,268.88758333333334,-29.050711111111113
MOA-2013-BLG-201,MOA-2,gb9,3,+17:58:59.39,-29:21:33.20,,269.7474583333333,-29.359222222222222
MOA-2013-BLG-202,MOA-2,gb9,8,+18:02:20.69,-29:13:46.61,,270.58620833333333,-29.22961388888889
MOA-2013-BLG-203,MOA-2,gb15,9,+18:08:11.48,-25:28:03.12,,272.0478333333333,-25.467533333333332
MOA-2013-BLG-204,MOA-2,gb2,1,+17:53:47.05,-33:46:56.09,,268.44604166666664,-33.782247222222225
MOA-2013-BLG-205,MOA-2,gb5,3,+17:53:00.06,-29:22:14.50,,268.25025,-29.370694444444446
MOA-2013-BLG-206,MOA-2,gb10,2,+17:59:04.70,-27:07:06.03,microlensing/cv,269.7695833333333,-27.118341666666666
MOA-2013-BLG-207,MOA-2,gb20,10,+18:20:22.00,-23:04:32.07,,275.0916666666666,-23.075575
MOA-2013-BLG-208,MOA-2,gb14,2,+18:03:56.34,-27:15:37.87,,270.98474999999996,-27.260519444444444
MOA-2013-BLG-209,MOA-2,gb14,8,+18:07:50.76,-27:34:25.16,,271.96149999999994,-27.573655555555554
MOA-2013-BLG-210,MOA-2,gb14,9,+18:06:40.52,-27:17:55.45,,271.6688333333333,-27.29873611111111
MOA-2013-BLG-211,MOA-2,gb7,2,+17:58:46.97,-32:14:49.96,,269.6957083333333,-32.24721111111111
MOA-2013-BLG-212,MOA-2,gb1,1,+17:45:21.56,-33:31:59.88,,266.33983333333333,-33.5333
MOA-2013-BLG-213,MOA-2,gb17,8,+18:14:50.74,-27:24:49.22,microlensing/cv,273.71141666666665,-27.41367222222222
MOA-2013-BLG-214,MOA-2,gb10,8,+18:00:35.80,-27:31:18.82,,270.1491666666666,-27.52189444444444
MOA-2013-BLG-215,MOA-2,gb10,6,+18:00:30.73,-28:21:09.44,,270.12804166666666,-28.352622222222223
MOA-2013-BLG-216,MOA-2,gb14,9,+18:07:25.41,-27:13:20.78,moving,271.85587499999997,-27.222438888888888
MOA-2013-BLG-217,MOA-2,gb13,10,+18:07:37.34,-28:28:34.96,unknown,271.9055833333333,-28.476377777777778
MOA-2013-BLG-218,MOA-2,gb3,4,+17:52:54.25,-33:09:11.32,microlensing/cv,268.2260416666667,-33.15314444444444
MOA-2013-BLG-219,MOA-2,gb12,2,+18:03:25.69,-30:34:09.66,,270.85704166666665,-30.56935
MOA-2013-BLG-220,MOA-2,gb13,4,+18:03:56.47,-29:32:40.78,,270.9852916666667,-29.54466111111111
MOA-2013-BLG-221,MOA-2,gb2,7,+17:54:25.67,-34:43:52.54,,268.6069583333333,-34.73126111111111
MOA-2013-BLG-222,MOA-2,gb4,3,+17:51:30.11,-31:07:23.14,,267.87545833333337,-31.123094444444444
MOA-2013-BLG-223,MOA-2,gb12,5,+18:05:12.50,-31:36:14.59,,271.30208333333326,-31.604052777777778
MOA-2013-BLG-224,MOA-2,gb8,1,+17:58:17.53,-30:13:53.29,,269.5730416666666,-30.231469444444443
MOA-2013-BLG-225,MOA-2,gb13,4,+18:03:21.22,-29:31:05.36,,270.8384166666666,-29.518155555555555
