Name,MOA phase,Field,Chip,RA,Dec,Remarks,RA_deg,Dec_deg
MOA-2014-BLG-027,MOA-2,gb15,6,+18:07:56.58,-26:18:06.24,,271.98574999999994,-26.301733333333335
MOA-2014-BLG-028,MOA-2,gb14,8,+18:06:53.77,-27:27:05.00,microlensing/cv,271.72404166666666,-27.45138888888889
MOA-2014-BLG-029,MOA-2,gb9,2,+17:58:09.17,-28:49:56.88,,269.5382083333333,-28.832466666666665
MOA-2014-BLG-030,MOA-2,gb5,5,+17:52:58.71,-29:54:38.10,,268.244625,-29.91058333333333
MOA-2014-BLG-031,MOA-2,gb9,9,+18:00:56.49,-28:51:45.54,,270.2353749999999,-28.862650000000002
MOA-2014-BLG-032,MOA-2,gb5,8,+17:54:43.36,-29:19:53.57,,268.68066666666664,-29.331547222222223
MOA-2014-BLG-033,MOA-2,gb20,6,+18:18:34.91,-24:18:44.16,,274.6454583333333,-24.312266666666666
MOA-2014-BLG-034,MOA-2,gb13,1,+18:05:06.47,-28:37:44.96,,271.2769583333333,-28.629155555555556
MOA-2014-BLG-035,MOA-2,gb20,10,+18:20:47.29,-23:03:02.65,,275.1970416666666,-23.05073611111111
MOA-2014-BLG-036,MOA-2,gb5,7,+17:54:23.80,-29:43:32.46,microlensing/cv,268.59916666666663,-29.725683333333333
MOA-2014-BLG-037,MOA-2,gb14,5,+18:04:03.76,-28:15:04.06,,271.0156666666667,-28.25112777777778
MOA-2014-BLG-038,MOA-2,gb5,10,+17:54:24.27,-28:34:20.10,microlensing/cv,268.60112499999997,-28.57225
MOA-2014-BLG-039,MOA-2,gb4,1,+17:52:45.76,-30:18:59.92,,268.1906666666667,-30.316644444444446
MOA-2014-BLG-040,MOA-2,gb14,4,+18:04:24.89,-27:55:51.65,,271.1037083333333,-27.93101388888889
MOA-2014-BLG-041,MOA-2,gb14,1,+18:05:28.01,-26:52:21.48,,271.3667083333333,-26.872633333333333
MOA-2014-BLG-042,MOA-2,gb2,8,+17:54:09.21,-34:37:47.43,,268.5383749999999,-34.629841666666664
MOA-2014-BLG-043,MOA-2,gb14,3,+18:05:45.22,-27:23:49.50,,271.4384166666666,-27.397083333333335
MOA-2014-BLG-044,MOA-2,gb14,3,+18:05:50.22,-27:20:10.35,,271.45924999999994,-27.33620833333333
MOA-2014-BLG-045,MOA-2,gb9,9,+18:00:09.20,-28:43:50.81,,270.0383333333333,-28.730780555555555
MOA-2014-BLG-046,MOA-2,gb9,4,+17:58:31.61,-29:37:23.54,,269.6317083333333,-29.623205555555558
MOA-2014-BLG-047,MOA-2,gb1,3,+17:45:14.80,-34:24:22.96,,266.31166666666667,-34.40637777777778
MOA-2014-BLG-048,MOA-2,gb5,5,+17:53:15.51,-29:49:46.89,,268.314625,-29.829691666666665
MOA-2014-BLG-049,MOA-2,gb3,5,+17:51:28.99,-33:20:24.96,microlensing/cv,267.87079166666666,-33.34026666666667
MOA-2014-BLG-050,MOA-2,gb20,2,+18:16:37.49,-23:18:05.46,,274.15620833333327,-23.301516666666668
MOA-2014-BLG-051,MOA-2,gb3,8,+17:56:07.07,-32:37:24.81,,269.0294583333333,-32.623558333333335
MOA-2014-BLG-052,MOA-2,gb9,4,+17:58:22.93,-29:37:23.27,,269.59554166666663,-29.623130555555555
MOA-2014-BLG-053,MOA-2,gb9,3,+17:59:06.92,-29:11:37.14,,269.77883333333335,-29.19365
MOA-2014-BLG-054,MOA-2,gb9,9,+18:00:39.75,-28:56:00.39,,270.165625,-28.933441666666667
MOA-2014-BLG-055,MOA-2,gb9,4,+17:58:17.87,-29:31:51.55,,269.57445833333327,-29.530986111111112
MOA-2014-BLG-056,MOA-2,gb17,2,+18:09:49.08,-27:18:08.11,microlensing/cv,272.45449999999994,-27.302252777777777
MOA-2014-BLG-057,MOA-2,gb20,3,+18:16:40.02,-23:41:25.38,,274.1667499999999,-23.690383333333333
MOA-2014-BLG-058,MOA-2,gb18,5,+18:11:22.89,-26:17:09.79,,272.845375,-26.28605277777778
MOA-2014-BLG-059,MOA-2,gb5,4,+17:52:49.00,-29:42:29.53,,268.20416666666665,-29.708202777777778
MOA-2014-BLG-060,MOA-2,gb9,3,+17:59:22.02,-29:06:21.82,,269.84175,-29.106061111111114
MOA-2014-BLG-061,MOA-2,gb5,10,+17:56:52.30,-28:28:24.29,,269.21791666666667,-28.47341388888889
MOA-2014-BLG-062,MOA-2,gb4,6,+17:55:25.62,-31:45:38.08,,268.85675000000003,-31.760577777777776
MOA-2014-BLG-063,MOA-2,gb9,4,+17:59:50.46,-29:27:11.18,,269.96025,-29.453105555555556
MOA-2014-BLG-064,MOA-2,gb7,4,+17:58:31.22,-33:07:31.57,cv,269.6300833333333,-33.125436111111114
MOA-2014-BLG-065,MOA-2,gb17,10,+18:14:48.84,-26:45:29.59,,273.70349999999996,-26.758219444444446
MOA-2014-BLG-066,MOA-2,gb5,7,+17:56:38.65,-29:37:15.63,,269.1610416666666,-29.621008333333332
MOA-2014-BLG-067,MOA-2,gb4,5,+17:51:19.95,-31:50:09.17,,267.833125,-31.835880555555555
MOA-2014-BLG-068,MOA-2,gb17,7,+18:14:47.67,-27:46:42.28,,273.698625,-27.77841111111111
MOA-2014-BLG-069,MOA-2,gb10,8,+18:01:12.90,-27:25:36.35,,270.30375,-27.42676388888889
MOA-2014-BLG-070,MOA-2,gb9,3,+17:58:45.54,-29:11:44.43,,269.68974999999995,-29.195675
MOA-2014-BLG-071,MOA-2,gb9,3,+17:57:54.12,-29:19:51.83,,269.4755,-29.331063888888888
MOA-2014-BLG-072,MOA-2,gb1,2,+17:47:05.43,-34:00:19.02,,266.772625,-34.00528333333333
MOA-2014-BLG-073,MOA-2,gb10,6,+18:00:51.94,-28:15:52.30,microlensing/cv,270.21641666666665,-28.26452777777778
MOA-2014-BLG-074,MOA-2,gb17,3,+18:11:22.86,-27:23:46.17,unknown,272.84524999999996,-27.396158333333332
MOA-2014-BLG-075,MOA-2,gb14,10,+18:06:10.70,-26:56:05.58,,271.5445833333333,-26.934883333333335
MOA-2014-BLG-076,MOA-2,gb15,5,+18:05:28.95,-26:31:58.98,,271.37062499999996,-26.53305
MOA-2014-BLG-077,MOA-2,gb4,3,+17:51:56.63,-30:59:47.26,,267.9859583333333,-30.996461111111113
MOA-2014-BLG-078,MOA-2,gb1,4,+17:47:22.96,-34:29:06.10,,266.84566666666666,-34.48502777777778
MOA-2014-BLG-079,MOA-2,gb14,9,+18:08:60.00,-27:11:01.38,,272.24999999999994,-27.183716666666665
MOA-2014-BLG-080,MOA-2,gb10,4,+17:59:41.92,-27:55:55.68,,269.92466666666667,-27.932133333333333
MOA-2014-BLG-081,MOA-2,gb5,3,+17:51:17.90,-29:14:43.95,,267.8245833333333,-29.245541666666668
MOA-2014-BLG-082,MOA-2,gb5,5,+17:52:48.95,-29:53:45.56,,268.20395833333333,-29.895988888888887
MOA-2014-BLG-083,MOA-2,gb7,4,+17:58:48.98,-32:59:19.19,,269.7040833333333,-32.98866388888889
MOA-2014-BLG-084,MOA-2,gb9,10,+18:00:28.94,-28:24:56.81,,270.12058333333334,-28.415780555555553
MOA-2014-BLG-085,MOA-2,gb18,8,+18:12:34.36,-25:37:01.19,,273.1431666666666,-25.616997222222224
MOA-2014-BLG-086,MOA-2,gb9,5,+17:58:41.61,-29:50:57.08,,269.67337499999996,-29.84918888888889
MOA-2014-BLG-087,MOA-2,gb5,3,+17:52:59.87,-29:08:41.07,,268.2494583333333,-29.144741666666665
MOA-2014-BLG-088,MOA-2,gb5,10,+17:55:30.34,-28:37:20.23,,268.87641666666667,-28.622286111111112
MOA-2014-BLG-089,MOA-2,gb19,6,+18:20:22.64,-26:06:40.10,,275.0943333333333,-26.111138888888892
MOA-2014-BLG-090,MOA-2,gb4,7,+17:56:55.00,-31:22:46.24,,269.2291666666667,-31.37951111111111
MOA-2014-BLG-091,MOA-2,gb5,5,+17:51:47.62,-29:54:03.71,,267.9484166666667,-29.901030555555554
MOA-2014-BLG-092,MOA-2,gb5,3,+17:53:51.59,-29:05:05.59,,268.4649583333333,-29.08488611111111
MOA-2014-BLG-093,MOA-2,gb5,6,+17:54:10.61,-29:59:46.56,,268.5442083333333,-29.996266666666667
MOA-2014-BLG-094,MOA-2,gb5,7,+17:57:01.94,-29:32:00.99,,269.25808333333333,-29.533608333333333
MOA-2014-BLG-095,MOA-2,gb5,6,+17:55:24.00,-29:55:05.75,,268.85,-29.91826388888889
MOA-2014-BLG-096,MOA-2,gb5,7,+17:55:01.54,-29:38:54.53,,268.7564166666666,-29.648480555555555
MOA-2014-BLG-097,MOA-2,gb16,5,+18:09:20.71,-29:55:49.01,,272.3362916666666,-29.930280555555555
MOA-2014-BLG-098,MOA-2,gb16,4,+18:09:32.26,-29:38:58.72,,272.38441666666665,-29.649644444444444
MOA-2014-BLG-099,MOA-2,gb16,5,+18:11:26.03,-29:46:58.98,,272.8584583333333,-29.78305
MOA-2014-BLG-100,MOA-2,gb5,9,+17:55:17.07,-28:44:18.73,,268.821125,-28.738536111111113
MOA-2014-BLG-101,MOA-2,gb9,8,+18:01:59.14,-29:12:00.33,,270.4964166666666,-29.200091666666665
MOA-2014-BLG-102,MOA-2,gb1,6,+17:48:29.57,-35:00:35.19,,267.1232083333333,-35.009775
MOA-2014-BLG-103,MOA-2,gb5,7,+17:56:41.85,-29:32:49.13,,269.17437499999994,-29.546980555555557
MOA-2014-BLG-104,MOA-2,gb8,3,+17:58:30.62,-30:59:32.88,,269.6275833333333,-30.99246666666667
MOA-2014-BLG-105,MOA-2,gb12,7,+18:08:30.83,-31:27:42.60,microlensing/cv,272.1284583333333,-31.46183333333333
MOA-2014-BLG-106,MOA-2,gb14,3,+18:03:55.68,-27:37:08.47,,270.98199999999997,-27.619019444444444
MOA-2014-BLG-107,MOA-2,gb12,7,+18:08:41.83,-31:24:33.57,,272.17429166666665,-31.409325
MOA-2014-BLG-108,MOA-2,gb6,7,+17:55:44.83,-27:41:55.25,,268.93679166666664,-27.698680555555555
MOA-2014-BLG-109,MOA-2,gb10,5,+17:58:25.68,-28:16:47.82,,269.6069999999999,-28.27995
MOA-2014-BLG-110,MOA-2,gb3,10,+17:56:46.64,-32:10:50.07,microlensing/cv,269.1943333333333,-32.180575
MOA-2014-BLG-111,MOA-2,gb17,10,+18:12:56.69,-26:38:54.59,,273.2362083333333,-26.648497222222222
MOA-2014-BLG-112,MOA-2,gb8,9,+18:01:24.89,-30:44:01.48,,270.35370833333326,-30.733744444444444
MOA-2014-BLG-113,MOA-2,gb16,2,+18:11:29.69,-28:44:45.55,,272.8737083333333,-28.74598611111111
MOA-2014-BLG-114,MOA-2,gb4,2,+17:52:20.42,-30:45:30.86,,268.08508333333333,-30.758572222222224
MOA-2014-BLG-115,MOA-2,gb1,7,+17:48:36.18,-34:39:20.14,,267.15074999999996,-34.655594444444446
MOA-2014-BLG-116,MOA-2,gb9,6,+18:00:33.38,-29:52:33.76,,270.1390833333333,-29.876044444444446
MOA-2014-BLG-117,MOA-2,gb4,4,+17:53:43.18,-31:24:34.57,,268.4299166666666,-31.409602777777778
MOA-2014-BLG-118,MOA-2,gb12,8,+18:07:46.73,-30:57:56.46,,271.94470833333327,-30.96568333333333
MOA-2014-BLG-119,MOA-2,gb7,1,+17:59:57.90,-31:56:30.93,,269.99125,-31.941925
MOA-2014-BLG-120,MOA-2,gb9,4,+17:57:25.53,-29:36:30.49,,269.35637499999996,-29.608469444444445
MOA-2014-BLG-121,MOA-2,gb9,4,+17:57:01.81,-29:32:00.85,,269.25754166666667,-29.533569444444446
MOA-2014-BLG-122,MOA-2,gb5,10,+17:55:00.62,-28:40:30.30,,268.7525833333333,-28.675083333333333
MOA-2014-BLG-123,MOA-2,gb14,8,+18:06:54.31,-27:28:14.67,microlensing/cv,271.7262916666666,-27.470741666666665
MOA-2014-BLG-124,MOA-2,gb5,4,+17:53:35.28,-29:35:33.49,,268.39699999999993,-29.59263611111111
MOA-2014-BLG-125,MOA-2,gb4,2,+17:53:10.79,-30:45:59.89,microlensing/cv,268.29495833333334,-30.76663611111111
MOA-2014-BLG-126,MOA-2,gb13,3,+18:05:02.28,-29:07:25.98,unknown,271.25949999999995,-29.123883333333335
MOA-2014-BLG-127,MOA-2,gb8,2,+17:59:01.97,-30:29:07.09,,269.75820833333336,-30.48530277777778
MOA-2014-BLG-128,MOA-2,gb9,4,+17:57:49.96,-29:33:04.21,,269.45816666666667,-29.551169444444444
MOA-2014-BLG-129,MOA-2,gb14,7,+18:06:56.87,-27:43:40.12,,271.7369583333333,-27.72781111111111
MOA-2014-BLG-130,MOA-2,gb4,8,+17:56:11.74,-30:52:16.40,,269.0489166666666,-30.871222222222222
MOA-2014-BLG-131,MOA-2,gb8,3,+17:59:02.48,-31:01:54.36,,269.7603333333333,-31.031766666666666
MOA-2014-BLG-132,MOA-2,gb5,5,+17:51:41.45,-29:53:37.54,unknown,267.92270833333333,-29.89376111111111
MOA-2014-BLG-133,MOA-2,gb1,2,+17:44:48.73,-34:02:36.90,,266.20304166666665,-34.04358333333333
MOA-2014-BLG-134,MOA-2,gb7,2,+17:59:25.65,-32:26:03.23,,269.85687499999995,-32.43423055555555
MOA-2014-BLG-135,MOA-2,gb4,3,+17:52:18.43,-31:06:02.51,microlensing/cv,268.0767916666666,-31.100697222222223
MOA-2014-BLG-136,MOA-2,gb5,7,+17:55:38.48,-29:34:43.45,microlensing/cv,268.9103333333333,-29.578736111111112
MOA-2014-BLG-137,MOA-2,gb13,4,+18:05:44.38,-29:31:55.82,,271.4349166666666,-29.532172222222222
MOA-2014-BLG-138,MOA-2,gb5,2,+17:53:53.23,-28:56:28.53,,268.4717916666666,-28.941258333333334
MOA-2014-BLG-139,MOA-2,gb9,5,+17:57:59.32,-30:02:12.72,,269.4971666666666,-30.03686666666667
MOA-2014-BLG-140,MOA-2,gb14,4,+18:05:03.42,-27:49:37.15,,271.26424999999995,-27.82698611111111
MOA-2014-BLG-141,MOA-2,gb10,10,+18:01:14.04,-26:54:57.49,,270.3085,-26.915969444444443
MOA-2014-BLG-142,MOA-2,gb8,7,+18:01:04.71,-31:13:42.24,,270.26962499999996,-31.228399999999997
MOA-2014-BLG-143,MOA-2,gb5,7,+17:54:04.65,-29:33:52.15,,268.51937499999997,-29.564486111111112
MOA-2014-BLG-144,MOA-2,gb4,6,+17:56:00.09,-31:37:04.62,,269.00037499999996,-31.61795
MOA-2014-BLG-145,MOA-2,gb10,7,+18:02:00.51,-27:57:45.54,,270.50212500000004,-27.96265
MOA-2014-BLG-146,MOA-2,gb9,4,+17:57:57.41,-29:32:24.69,,269.4892083333333,-29.54019166666667
MOA-2014-BLG-147,MOA-2,gb10,8,+18:01:19.64,-27:35:22.45,,270.3318333333333,-27.589569444444443
MOA-2014-BLG-148,MOA-2,gb10,6,+18:01:47.79,-28:15:43.57,,270.449125,-28.262102777777777
MOA-2014-BLG-149,MOA-2,gb5,4,+17:50:59.53,-29:27:30.90,,267.7480416666666,-29.458583333333333
MOA-2014-BLG-150,MOA-2,gb14,2,+18:03:16.54,-27:11:06.38,,270.8189166666666,-27.185105555555555
MOA-2014-BLG-151,MOA-2,gb9,4,+17:59:03.43,-29:28:03.48,,269.7642916666666,-29.467633333333332
MOA-2014-BLG-152,MOA-2,gb7,1,+17:58:51.27,-32:07:09.22,,269.7136249999999,-32.11922777777778
MOA-2014-BLG-153,MOA-2,gb8,5,+17:57:26.40,-31:43:15.66,,269.35999999999996,-31.721016666666664
MOA-2014-BLG-154,MOA-2,gb9,8,+18:01:14.59,-29:08:47.92,,270.3107916666666,-29.146644444444444
MOA-2014-BLG-155,MOA-2,gb10,10,+18:01:26.40,-26:56:19.87,cv,270.3599999999999,-26.93885277777778
MOA-2014-BLG-156,MOA-2,gb17,6,+18:12:45.91,-28:13:37.83,,273.1912916666666,-28.227175
MOA-2014-BLG-157,MOA-2,gb5,5,+17:51:48.84,-29:58:31.40,,267.95349999999996,-29.975388888888887
MOA-2014-BLG-158,MOA-2,gb4,6,+17:55:57.02,-31:37:12.87,,268.98758333333336,-31.62024166666667
MOA-2014-BLG-159,MOA-2,gb17,7,+18:14:45.15,-27:46:44.30,,273.688125,-27.778972222222222
MOA-2014-BLG-160,MOA-2,gb17,6,+18:12:17.99,-28:10:37.59,,273.0749583333333,-28.177108333333333
MOA-2014-BLG-161,MOA-2,gb9,7,+18:00:40.19,-29:41:09.89,,270.1674583333333,-29.686080555555556
MOA-2014-BLG-162,MOA-2,gb1,3,+17:46:18.72,-34:22:42.59,,266.5779999999999,-34.37849722222222
MOA-2014-BLG-163,MOA-2,gb14,5,+18:03:48.04,-28:08:12.42,,270.9501666666667,-28.136783333333334
MOA-2014-BLG-164,MOA-2,gb19,3,+18:15:30.02,-25:30:54.21,,273.8750833333333,-25.515058333333332
MOA-2014-BLG-165,MOA-2,gb5,2,+17:52:36.64,-28:58:51.36,,268.1526666666666,-28.980933333333333
MOA-2014-BLG-166,MOA-2,gb7,5,+17:59:50.23,-33:35:13.11,,269.9592916666667,-33.586975
MOA-2014-BLG-167,MOA-2,gb9,7,+18:01:24.17,-29:41:26.25,,270.3507083333333,-29.690625
MOA-2014-BLG-168,MOA-2,gb13,5,+18:05:35.72,-30:02:53.71,,271.3988333333333,-30.04825277777778
MOA-2014-BLG-169,MOA-2,gb2,5,+17:52:04.95,-35:16:32.11,cv,268.020625,-35.27558611111111
MOA-2014-BLG-170,MOA-2,gb4,6,+17:54:43.48,-31:41:17.52,,268.68116666666657,-31.688200000000002
MOA-2014-BLG-171,MOA-2,gb1,9,+17:47:50.68,-33:56:06.16,,266.96116666666666,-33.93504444444444
MOA-2014-BLG-172,MOA-2,gb10,7,+18:00:19.73,-27:46:26.32,,270.08220833333326,-27.773977777777777
MOA-2014-BLG-173,MOA-2,gb17,2,+18:11:05.38,-27:11:15.17,,272.77241666666663,-27.18754722222222
MOA-2014-BLG-174,MOA-2,gb18,4,+18:11:51.36,-26:11:06.69,,272.964,-26.185191666666668
MOA-2014-BLG-175,MOA-2,gb4,2,+17:52:24.44,-30:32:53.93,,268.1018333333333,-30.54831388888889
MOA-2014-BLG-176,MOA-2,gb5,4,+17:53:25.99,-29:30:36.62,,268.3582916666666,-29.510172222222224
MOA-2014-BLG-177,MOA-2,gb14,3,+18:03:05.39,-27:28:13.67,,270.7724583333333,-27.470463888888887
MOA-2014-BLG-178,MOA-2,gb17,1,+18:09:12.54,-26:49:34.50,,272.3022499999999,-26.826249999999998
MOA-2014-BLG-179,MOA-2,gb6,7,+17:54:16.02,-27:47:19.10,,268.5667499999999,-27.78863888888889
MOA-2014-BLG-180,MOA-2,gb8,3,+17:57:45.22,-31:06:58.47,,269.4384166666666,-31.116241666666667
MOA-2014-BLG-181,MOA-2,gb18,6,+18:14:11.82,-26:24:24.41,,273.54925,-26.406780555555553
MOA-2014-BLG-182,MOA-2,gb9,2,+17:57:45.02,-28:53:50.51,,269.4375833333333,-28.89736388888889
MOA-2014-BLG-183,MOA-2,gb9,9,+18:00:13.89,-29:02:17.85,,270.05787499999997,-29.03829166666667
MOA-2014-BLG-184,MOA-2,gb9,4,+17:58:38.59,-29:29:42.82,,269.6607916666666,-29.495227777777778
MOA-2014-BLG-185,MOA-2,gb1,2,+17:45:28.77,-33:51:15.71,,266.369875,-33.85436388888889
MOA-2014-BLG-186,MOA-2,gb19,2,+18:15:47.45,-25:13:00.70,,273.9477083333333,-25.21686111111111
MOA-2014-BLG-187,MOA-2,gb9,5,+17:59:31.33,-29:53:01.30,,269.88054166666666,-29.883694444444444
MOA-2014-BLG-188,MOA-2,gb21,5,+18:17:43.14,-22:46:55.89,,274.42975,-22.782191666666666
MOA-2014-BLG-189,MOA-2,gb4,2,+17:51:42.54,-30:39:08.65,,267.92725,-30.652402777777777
MOA-2014-BLG-190,MOA-2,gb9,2,+17:57:49.17,-28:48:14.55,,269.45487499999996,-28.804041666666667
MOA-2014-BLG-191,MOA-2,gb6,5,+17:53:40.30,-28:15:16.00,,268.41791666666666,-28.254444444444445
MOA-2014-BLG-192,MOA-2,gb18,7,+18:14:18.00,-26:09:35.20,,273.575,-26.159777777777776
MOA-2014-BLG-193,MOA-2,gb14,4,+18:04:53.78,-27:52:35.46,,271.2240833333333,-27.876516666666667
MOA-2014-BLG-194,MOA-2,gb5,4,+17:51:21.78,-29:44:00.35,,267.84074999999996,-29.733430555555557
MOA-2014-BLG-195,MOA-2,gb5,7,+17:56:55.02,-29:31:54.99,,269.22925,-29.531941666666665
MOA-2014-BLG-196,MOA-2,gb4,2,+17:51:47.72,-30:41:10.03,,267.9488333333333,-30.686119444444444
MOA-2014-BLG-197,MOA-2,gb4,2,+17:53:32.49,-30:44:54.93,,268.38537499999995,-30.748591666666666
MOA-2014-BLG-198,MOA-2,gb21,4,+18:16:39.42,-22:15:48.61,,274.16425,-22.263502777777777
MOA-2014-BLG-199,MOA-2,gb9,10,+18:00:06.79,-28:30:26.88,,270.02829166666663,-28.507466666666666
MOA-2014-BLG-200,MOA-2,gb10,7,+18:02:02.12,-27:41:27.97,,270.5088333333333,-27.69110277777778
MOA-2014-BLG-201,MOA-2,gb5,2,+17:52:17.59,-28:59:03.99,,268.07329166666665,-28.98444166666667
MOA-2014-BLG-202,MOA-2,gb3,2,+17:50:53.70,-32:27:10.12,,267.72375,-32.45281111111112
MOA-2014-BLG-203,MOA-2,gb4,2,+17:53:25.18,-30:42:48.05,,268.3549166666666,-30.71334722222222
MOA-2014-BLG-204,MOA-2,gb5,7,+17:56:03.01,-29:26:34.65,,269.01254166666666,-29.442958333333333
MOA-2014-BLG-205,MOA-2,gb20,6,+18:20:13.84,-24:23:10.32,,275.0576666666666,-24.3862
MOA-2014-BLG-206,MOA-2,gb3,3,+17:53:56.95,-32:49:20.97,,268.48729166666664,-32.82249166666667
MOA-2014-BLG-207,MOA-2,gb3,5,+17:53:48.48,-33:35:25.59,,268.45199999999994,-33.59044166666667
MOA-2014-BLG-208,MOA-2,gb5,7,+17:55:41.30,-29:31:00.38,,268.9220833333333,-29.516772222222222
MOA-2014-BLG-209,MOA-2,gb5,6,+17:54:16.02,-30:01:35.93,,268.5667499999999,-30.02664722222222
MOA-2014-BLG-210,MOA-2,gb20,2,+18:15:20.79,-23:16:06.97,,273.83662499999997,-23.268602777777776
MOA-2014-BLG-211,MOA-2,gb4,2,+17:51:46.81,-30:41:20.56,,267.94504166666667,-30.689044444444445
MOA-2014-BLG-212,MOA-2,gb10,4,+17:58:56.42,-27:41:44.58,,269.73508333333325,-27.695716666666666
MOA-2014-BLG-213,MOA-2,gb17,4,+18:09:15.26,-27:44:57.44,,272.31358333333327,-27.74928888888889
MOA-2014-BLG-214,MOA-2,gb5,8,+17:56:08.06,-29:21:16.09,,269.0335833333333,-29.354469444444447
MOA-2014-BLG-215,MOA-2,gb5,8,+17:56:05.27,-29:11:29.67,microlensing/cv,269.0219583333333,-29.191575
MOA-2014-BLG-216,MOA-2,gb17,8,+18:13:13.55,-27:19:39.16,,273.30645833333324,-27.327544444444445
MOA-2014-BLG-217,MOA-2,gb9,9,+18:02:10.87,-28:47:07.12,,270.5452916666666,-28.785311111111113
MOA-2014-BLG-218,MOA-2,gb9,9,+18:02:10.48,-28:59:10.73,,270.54366666666664,-28.98631388888889
MOA-2014-BLG-219,MOA-2,gb9,8,+18:02:46.41,-29:21:22.12,,270.693375,-29.356144444444446
MOA-2014-BLG-220,MOA-2,gb9,5,+17:58:15.07,-29:53:01.59,,269.5627916666666,-29.883775
MOA-2014-BLG-221,MOA-2,gb10,9,+18:00:33.73,-27:07:22.59,,270.14054166666665,-27.122941666666666
MOA-2014-BLG-222,MOA-2,gb8,1,+17:59:57.59,-30:23:06.40,,269.98995833333333,-30.38511111111111
MOA-2014-BLG-223,MOA-2,gb18,5,+18:10:49.04,-26:25:05.46,,272.7043333333333,-26.418183333333335
MOA-2014-BLG-224,MOA-2,gb5,4,+17:53:00.95,-29:32:41.37,,268.2539583333333,-29.544825000000003
MOA-2014-BLG-225,MOA-2,gb9,10,+18:02:13.64,-28:34:02.95,cv,270.5568333333333,-28.567486111111112
MOA-2014-BLG-226,MOA-2,gb1,10,+17:48:50.61,-33:22:48.68,,267.210875,-33.38018888888889
MOA-2014-BLG-227,MOA-2,gb20,5,+18:17:42.81,-24:35:06.14,,274.428375,-24.58503888888889
MOA-2014-BLG-228,MOA-2,gb2,2,+17:50:51.07,-34:02:57.95,,267.71279166666665,-34.04943055555555
