Name,MOA phase,Field,Chip,RA,Dec,Remarks,RA_deg,Dec_deg
MOA-2007-BLG-408,MOA-2,gb10,8,18:02:08.267,-27:33:22.66,,270.53444583333334,-27.556294444444447
MOA-2007-BLG-409,MOA-2,gb6,7,17:56:36.692,-27:56:25.06,,269.1528833333333,-27.940294444444444
MOA-2007-BLG-410,MOA-2,gb8,8,18:02:21.432,-31:01:01.91,,270.5893,-31.017197222222222
MOA-2007-BLG-411,MOA-2,gb15,8,18:08:52.242,-25:41:13.33,,272.217675,-25.687036111111112
MOA-2007-BLG-412,MOA-2,gb9,2,17:57:44.849,-28:51:25.29,,269.4368708333333,-28.857025
MOA-2007-BLG-413,MOA-2,gb11,8,18:08:33.898,-32:45:14.29,,272.14124166666664,-32.753969444444444
MOA-2007-BLG-414,MOA-2,gb1,10,17:47:51.927,-33:30:43.54,,266.9663625,-33.51209444444444
MOA-2007-BLG-415,MOA-2,gb17,4,18:09:55.577,-27:46:16.64,,272.4815708333333,-27.771288888888886
MOA-2007-BLG-416,MOA-2,gb9,3,17:59:56.893,-29:06:56.30,,269.9870541666666,-29.115638888888892
MOA-2007-BLG-417,MOA-2,gb6,6,17:56:41.946,-28:03:21.87,,269.17477499999995,-28.056075
MOA-2007-BLG-418,MOA-2,gb2,2,17:51:54.943,-34:05:46.44,,267.97892916666666,-34.09623333333334
MOA-2007-BLG-419,MOA-2,gb5,10,17:56:32.097,-28:29:14.47,,269.1337375,-28.48735277777778
MOA-2007-BLG-420,MOA-2,gb12,8,18:07:27.300,-30:54:48.03,,271.86375,-30.913341666666664
MOA-2007-BLG-421,MOA-2,gb9,1,17:59:03.035,-28:41:56.30,,269.76264583333335,-28.698972222222224
MOA-2007-BLG-422,MOA-2,gb19,1,18:17:27.910,-24:44:38.19,,274.36629166666665,-24.743941666666668
MOA-2007-BLG-423,MOA-2,gb1,6,17:47:42.520,-34:52:44.67,,266.92716666666666,-34.879075
MOA-2007-BLG-424,MOA-2,gb14,5,18:04:56.277,-28:03:46.45,,271.23448749999994,-28.06290277777778
MOA-2007-BLG-425,MOA-2,gb10,3,17:59:52.134,-27:27:05.27,,269.967225,-27.451463888888888
MOA-2007-BLG-426,MOA-2,gb1,6,17:47:39.329,-35:04:02.87,,266.9138708333333,-35.067463888888895
MOA-2007-BLG-427,MOA-2,gb5,6,17:54:57.477,-30:01:58.40,,268.73948749999994,-30.032888888888888
MOA-2007-BLG-428,MOA-2,gb7,7,18:02:48.648,-33:13:34.31,,270.7027,-33.226197222222225
MOA-2007-BLG-429,MOA-2,gb13,1,18:04:28.302,-28:31:26.53,,271.11792499999996,-28.52403611111111
MOA-2007-BLG-430,MOA-2,gb10,4,17:58:37.624,-27:46:08.76,,269.6567666666666,-27.769099999999998
MOA-2007-BLG-431,MOA-2,gb10,4,17:59:15.873,-27:48:25.56,,269.81613749999997,-27.807100000000002
MOA-2007-BLG-432,MOA-2,gb7,2,17:57:08.188,-32:26:10.01,,269.28411666666665,-32.43611388888888
MOA-2007-BLG-433,MOA-2,gb20,1,18:17:06.328,-23:08:43.53,,274.27636666666666,-23.145425
MOA-2007-BLG-434,MOA-2,gb3,9,17:57:08.271,-32:26:10.22,,269.28446249999996,-32.43617222222222
MOA-2007-BLG-435,MOA-2,gb8,9,18:00:21.265,-30:32:40.81,,270.08860416666664,-30.544669444444445
MOA-2007-BLG-436,MOA-2,gb19,5,18:16:57.011,-26:04:34.19,,274.2375458333333,-26.07616388888889
MOA-2007-BLG-437,MOA-2,gb1,4,17:46:19.039,-34:32:28.43,,266.57932916666664,-34.54123055555555
MOA-2007-BLG-438,MOA-2,gb4,1,17:51:45.409,-30:13:22.43,,267.9392041666666,-30.22289722222222
MOA-2007-BLG-439,MOA-2,gb1,6,17:50:05.371,-34:51:36.41,,267.52237916666667,-34.86011388888889
MOA-2007-BLG-440,MOA-2,gb4,6,17:55:03.534,-31:47:22.47,,268.764725,-31.789575000000003
MOA-2007-BLG-441,MOA-2,gb9,5,17:58:25.840,-29:57:04.04,,269.6076666666666,-29.95112222222222
MOA-2007-BLG-442,MOA-2,gb9,5,17:59:55.785,-29:54:26.54,,269.98243749999995,-29.90737222222222
MOA-2007-BLG-443,MOA-2,gb5,9,17:55:47.084,-29:00:44.76,,268.9461833333333,-29.012433333333334
MOA-2007-BLG-444,MOA-2,gb9,2,17:57:01.618,-28:52:01.58,,269.25674166666664,-28.867105555555558
MOA-2007-BLG-445,MOA-2,gb5,9,17:57:01.693,-28:52:02.10,,269.25705416666665,-28.867250000000002
MOA-2007-BLG-446,MOA-2,gb3,2,17:51:37.703,-32:18:35.29,,267.9070958333333,-32.309802777777776
MOA-2007-BLG-447,MOA-2,gb9,4,17:58:02.869,-29:45:16.98,,269.5119541666666,-29.754716666666667
MOA-2007-BLG-448,MOA-2,gb9,1,17:58:14.436,-28:39:13.03,,269.56014999999996,-28.653619444444445
MOA-2007-BLG-449,MOA-2,gb5,9,17:54:56.508,-29:03:12.75,,268.73544999999996,-29.053541666666668
MOA-2007-BLG-450,MOA-2,gb17,3,18:09:26.542,-27:37:12.23,,272.3605916666666,-27.62006388888889
MOA-2007-BLG-451,MOA-2,gb21,2,18:17:34.498,-21:42:22.47,,274.39374166666664,-21.706241666666667
MOA-2007-BLG-452,MOA-2,gb4,3,17:52:45.632,-31:07:52.97,,268.19013333333334,-31.131380555555555
MOA-2007-BLG-453,MOA-2,gb4,5,17:52:28.507,-31:48:14.96,,268.1187791666667,-31.804155555555557
MOA-2007-BLG-454,MOA-2,gb4,9,17:56:44.806,-30:48:12.07,,269.1866916666666,-30.80335277777778
MOA-2007-BLG-455,MOA-2,gb5,5,17:51:52.880,-29:55:36.94,,267.9703333333333,-29.926927777777777
MOA-2007-BLG-456,MOA-2,gb12,3,18:05:50.512,-31:00:35.47,,271.46046666666666,-31.009852777777777
MOA-2007-BLG-457,MOA-2,gb9,7,18:02:32.755,-29:36:53.48,,270.6364791666666,-29.614855555555557
MOA-2007-BLG-458,MOA-2,gb1,2,17:46:13.053,-33:49:51.11,,266.55438749999996,-33.83086388888889
MOA-2007-BLG-459,MOA-2,gb4,3,17:51:11.410,-30:50:27.68,,267.7975416666667,-30.84102222222222
MOA-2007-BLG-460,MOA-2,gb4,4,17:51:29.608,-31:22:09.93,,267.87336666666664,-31.369425
MOA-2007-BLG-461,MOA-2,gb9,5,17:58:33.929,-29:53:09.09,,269.64137083333327,-29.88585833333333
MOA-2007-BLG-462,MOA-2,gb3,9,17:54:40.754,-32:27:06.36,,268.6698083333333,-32.45176666666667
MOA-2007-BLG-463,MOA-2,gb10,9,18:01:47.732,-27:18:01.93,,270.4488833333333,-27.30053611111111
MOA-2007-BLG-464,MOA-2,gb10,3,17:58:03.107,-27:31:05.30,,269.5129458333333,-27.51813888888889
MOA-2007-BLG-465,MOA-2,gb10,5,17:57:46.439,-28:11:05.02,,269.4434958333333,-28.184727777777777
MOA-2007-BLG-466,MOA-2,gb18,10,18:13:22.387,-24:58:48.20,,273.3432791666666,-24.980055555555555
MOA-2007-BLG-467,MOA-2,gb5,10,17:56:28.129,-28:36:39.12,,269.1172041666666,-28.610866666666666
MOA-2007-BLG-468,MOA-2,gb5,10,17:56:42.292,-28:40:03.80,,269.1762166666666,-28.667722222222224
MOA-2007-BLG-469,MOA-2,gb3,1,17:51:06.329,-32:08:24.97,,267.7763708333333,-32.14026944444444
MOA-2007-BLG-470,MOA-2,gb3,7,17:54:42.262,-33:09:45.90,,268.6760916666666,-33.162749999999996
MOA-2007-BLG-471,MOA-2,gb14,9,18:06:15.751,-27:05:03.81,,271.56562916666667,-27.084391666666665
MOA-2007-BLG-472,MOA-2,gb2,8,17:54:41.939,-34:25:06.43,,268.6747458333333,-34.41845277777777
MOA-2007-BLG-473,MOA-2,gb3,3,17:51:03.967,-32:44:10.93,,267.76652916666666,-32.73636944444444
MOA-2007-BLG-474,MOA-2,gb3,3,17:53:24.600,-32:51:18.50,,268.35249999999996,-32.85513888888889
MOA-2007-BLG-475,MOA-2,gb5,6,17:56:11.142,-30:02:10.97,,269.04642499999994,-30.036380555555557
MOA-2007-BLG-476,MOA-2,gb7,3,17:58:41.639,-32:44:45.58,,269.6734958333333,-32.74599444444445
MOA-2007-BLG-477,MOA-2,gb13,4,18:05:35.176,-29:44:19.54,,271.3965666666666,-29.738761111111113
MOA-2007-BLG-478,MOA-2,gb17,1,18:10:53.363,-26:51:44.32,,272.72234583333335,-26.86231111111111
MOA-2007-BLG-479,MOA-2,gb1,9,17:49:44.528,-33:55:40.24,,267.4355333333333,-33.92784444444444
MOA-2007-BLG-480,MOA-2,gb4,3,17:50:59.795,-31:08:14.67,,267.7491458333333,-31.137408333333333
MOA-2007-BLG-481,MOA-2,gb5,7,17:54:58.072,-29:42:39.47,,268.7419666666666,-29.710963888888887
MOA-2007-BLG-482,MOA-2,gb2,5,17:51:27.751,-35:12:53.00,,267.8656291666667,-35.21472222222223
MOA-2007-BLG-483,MOA-2,gb15,8,18:08:40.356,-25:39:07.63,,272.1681499999999,-25.652119444444445
MOA-2007-BLG-484,MOA-2,gb16,9,18:13:50.946,-28:49:46.13,,273.4622749999999,-28.829480555555556
MOA-2007-BLG-485,MOA-2,gb5,9,17:54:53.702,-28:56:13.11,,268.7237583333333,-28.936975
MOA-2007-BLG-486,MOA-2,gb1,7,17:48:06.323,-34:36:53.82,,267.0263458333333,-34.61495
MOA-2007-BLG-487,MOA-2,gb2,7,17:56:07.394,-34:44:38.85,,269.0308083333333,-34.744125000000004
MOA-2007-BLG-488,MOA-2,gb13,2,18:04:59.088,-28:44:46.45,,271.24619999999993,-28.746236111111113
