Name,MOA phase,Field,Chip,RA,Dec,Remarks,RA_deg,Dec_deg
MOA-2006-BLG-043,MOA-2,gb6,8,17:54:52.07,-27:31:34.5,,268.7169583333333,-27.526249999999997
MOA-2006-BLG-044,MOA-2,gb19,6,18:19:08.85,-26:06:43.7,,274.78687499999995,-26.11213888888889
MOA-2006-BLG-045,MOA-2,gb19,8,18:20:00.18,-25:39:03.1,,275.00075,-25.65086111111111
MOA-2006-BLG-046,MOA-2,gb5,7,17:56:03.84,-29:38:48.2,,269.01599999999996,-29.646722222222223
MOA-2006-BLG-047,MOA-2,gb3,3,17:52:27.38,-32:52:40.9,,268.1140833333333,-32.87802777777778
MOA-2006-BLG-048,MOA-2,gb10,6,18:01:43.64,-28:03:26.6,,270.43183333333326,-28.05738888888889
MOA-2006-BLG-049,MOA-2,gb18,5,18:10:13.59,-26:30:37.1,,272.556625,-26.510305555555554
MOA-2006-BLG-050,MOA-2,gb20,9,18:20:44.46,-23:32:18.6,,275.18525,-23.538500000000003
MOA-2006-BLG-051,MOA-2,gb13,3,18:03:12.23,-29:14:30.9,,270.8009583333333,-29.24191666666667
MOA-2006-BLG-052,MOA-2,gb15,7,18:08:52.23,-25:58:35.3,,272.21762499999994,-25.97647222222222
MOA-2006-BLG-053,MOA-2,gb3,9,17:54:16.90,-32:30:57.7,,268.5704166666666,-32.51602777777778
MOA-2006-BLG-054,MOA-2,gb4,7,17:54:28.71,-31:13:29.4,,268.6196249999999,-31.224833333333333
MOA-2006-BLG-055,MOA-2,gb1,9,17:48:18.17,-33:48:15.9,,267.07570833333335,-33.80441666666666
MOA-2006-BLG-056,MOA-2,gb9,4,17:59:48.49,-29:32:00.2,,269.9520416666666,-29.53338888888889
MOA-2006-BLG-057,MOA-2,gb3,2,17:52:30.69,-32:18:05.8,,268.12787499999996,-32.30161111111111
MOA-2006-BLG-058,MOA-2,gb11,6,18:08:34.84,-33:29:51.8,,272.1451666666666,-33.49772222222222
MOA-2006-BLG-059,MOA-2,gb14,7,18:06:32.10,-27:51:34.3,,271.63375,-27.859527777777778
MOA-2006-BLG-060,MOA-2,gb2,2,17:51:50.08,-34:09:57.8,,267.95866666666666,-34.16605555555555
MOA-2006-BLG-061,MOA-2,gb1,1,17:46:06.22,-33:36:42.2,,266.5259166666666,-33.61172222222223
MOA-2006-BLG-062,MOA-2,gb1,1,17:45:23.13,-33:32:23.6,,266.34637499999997,-33.53988888888889
MOA-2006-BLG-063,MOA-2,gb4,6,17:55:27.39,-31:40:18.6,,268.864125,-31.671833333333336
MOA-2006-BLG-064,MOA-2,gb6,10,17:55:07.56,-26:47:17.6,,268.7815,-26.788222222222224
MOA-2006-BLG-065,MOA-2,gb6,9,17:54:43.06,-27:07:36.0,,268.6794166666666,-27.12666666666667
MOA-2006-BLG-066,MOA-2,gb9,5,17:59:14.04,-29:50:41.5,,269.8085,-29.84486111111111
MOA-2006-BLG-067,MOA-2,gb13,9,18:06:34.42,-28:53:54.9,,271.64341666666667,-28.898583333333335
MOA-2006-BLG-068,MOA-2,gb6,1,17:53:13.16,-26:47:39.2,,268.3048333333333,-26.794222222222224
MOA-2006-BLG-069,MOA-2,gb6,10,17:56:15.85,-26:56:49.2,,269.06604166666665,-26.947
MOA-2006-BLG-070,MOA-2,gb10,5,17:57:23.79,-28:11:39.2,,269.34912499999996,-28.194222222222223
MOA-2006-BLG-071,MOA-2,gb7,5,17:59:48.80,-33:28:29.5,,269.9533333333333,-33.47486111111111
MOA-2006-BLG-072,MOA-2,gb15,5,18:05:39.70,-26:28:59.1,,271.4154166666666,-26.483083333333333
MOA-2006-BLG-073,MOA-2,gb5,10,17:56:01.00,-28:27:08.3,,269.00416666666666,-28.452305555555554
MOA-2006-BLG-074,MOA-2,gb12,5,18:05:27.46,-31:47:16.4,,271.3644166666666,-31.78788888888889
MOA-2006-BLG-075,MOA-2,gb2,8,17:54:09.44,-34:30:07.1,,268.5393333333333,-34.50197222222222
MOA-2006-BLG-076,MOA-2,gb3,5,17:53:49.29,-33:25:56.0,,268.45537499999995,-33.43222222222222
MOA-2006-BLG-077,MOA-2,gb5,2,17:52:06.21,-29:02:10.3,,268.025875,-29.036194444444448
MOA-2006-BLG-078,MOA-2,gb13,2,18:05:24.32,-28:56:49.7,,271.3513333333333,-28.94713888888889
MOA-2006-BLG-079,MOA-2,gb8,4,17:59:24.84,-31:17:46.7,,269.8535,-31.296305555555556
MOA-2006-BLG-080,MOA-2,gb12,7,18:07:46.21,-31:26:27.5,,271.9425416666666,-31.44097222222222
MOA-2006-BLG-081,MOA-2,gb6,8,17:54:28.68,-27:39:00.1,,268.61949999999996,-27.650027777777776
MOA-2006-BLG-082,MOA-2,gb10,4,17:59:08.51,-27:46:41.0,,269.78545833333334,-27.778055555555554
MOA-2006-BLG-083,MOA-2,gb4,3,17:52:00.72,-30:56:34.9,,268.003,-30.94302777777778
MOA-2006-BLG-084,MOA-2,gb3,7,17:57:03.90,-33:03:17.2,,269.26624999999996,-33.05477777777777
MOA-2006-BLG-085,MOA-2,gb8,3,17:59:59.05,-31:07:47.2,,269.99604166666666,-31.12977777777778
MOA-2006-BLG-086,MOA-2,gb15,6,18:07:09.15,-26:26:43.7,,271.788125,-26.44547222222222
MOA-2006-BLG-087,MOA-2,gb17,7,18:13:21.67,-27:48:35.3,,273.3402916666666,-27.809805555555556
MOA-2006-BLG-088,MOA-2,gb17,7,18:12:30.25,-27:43:54.9,,273.12604166666665,-27.731916666666667
MOA-2006-BLG-089,MOA-2,gb3,7,17:57:03.90,-33:03:17.2,,269.26624999999996,-33.05477777777777
MOA-2006-BLG-090,MOA-2,gb10,4,17:57:37.23,-27:44:14.8,,269.40512499999994,-27.737444444444446
MOA-2006-BLG-091,MOA-2,gb2,1,17:53:09.96,-33:54:17.7,,268.2914999999999,-33.904916666666665
MOA-2006-BLG-092,MOA-2,gb4,8,17:56:37.52,-30:50:19.8,,269.1563333333333,-30.838833333333334
MOA-2006-BLG-093,MOA-2,gb5,9,17:54:30.96,-28:58:50.0,,268.62899999999996,-28.980555555555554
MOA-2006-BLG-094,MOA-2,gb10,5,17:59:13.25,-28:16:37.8,,269.8052083333333,-28.277166666666666
MOA-2006-BLG-095,MOA-2,gb1,6,17:49:24.41,-34:56:55.3,,267.3517083333333,-34.94869444444444
MOA-2006-BLG-096,MOA-2,gb9,9,18:02:39.00,-28:58:11.1,,270.6625,-28.969749999999998
MOA-2006-BLG-097,MOA-2,gb2,9,17:55:53.76,-34:05:39.7,,268.974,-34.09436111111111
MOA-2006-BLG-098,MOA-2,gb11,9,18:09:00.61,-32:18:36.6,,272.2525416666666,-32.31016666666667
MOA-2006-BLG-099,MOA-2,gb2,6,17:54:10.99,-35:13:38.0,,268.5457916666666,-35.227222222222224
MOA-2006-BLG-100,MOA-2,gb16,1,18:09:45.55,-28:39:47.8,,272.4397916666666,-28.663277777777775
MOA-2006-BLG-101,MOA-2,gb9,7,18:00:21.94,-29:42:17.0,,270.0914166666666,-29.704722222222223
MOA-2006-BLG-102,MOA-2,gb9,8,18:03:00.26,-29:15:57.2,,270.7510833333333,-29.265888888888888
MOA-2006-BLG-103,MOA-2,gb10,2,17:58:45.22,-27:12:02.9,,269.6884166666666,-27.200805555555554
MOA-2006-BLG-104,MOA-2,gb11,7,18:07:36.99,-33:14:20.0,,271.90412499999996,-33.23888888888889
MOA-2006-BLG-105,MOA-2,gb19,10,18:19:17.86,-24:48:08.7,,274.82441666666665,-24.802416666666666
MOA-2006-BLG-106,MOA-2,gb17,4,18:10:16.82,-27:57:12.1,,272.57008333333334,-27.95336111111111
MOA-2006-BLG-107,MOA-2,gb6,4,17:53:58.55,-27:52:05.3,,268.4939583333333,-27.86813888888889
MOA-2006-BLG-108,MOA-2,gb5,1,17:53:38.08,-28:38:04.4,,268.4086666666666,-28.634555555555554
MOA-2006-BLG-109,MOA-2,gb8,1,17:59:40.99,-30:26:41.3,,269.9207916666667,-30.444805555555554
MOA-2006-BLG-110,MOA-2,gb1,9,17:49:35.29,-33:57:03.2,,267.39704166666667,-33.95088888888889
MOA-2006-BLG-111,MOA-2,gb3,8,17:56:25.77,-32:52:52.1,,269.107375,-32.88113888888889
MOA-2006-BLG-112,MOA-2,gb6,9,17:56:13.39,-27:10:03.6,,269.05579166666666,-27.16766666666667
MOA-2006-BLG-113,MOA-2,gb10,3,17:57:17.90,-27:36:55.9,,269.3245833333333,-27.61552777777778
MOA-2006-BLG-114,MOA-2,gb11,7,18:06:34.70,-33:10:27.1,,271.64458333333334,-33.17419444444444
MOA-2006-BLG-115,MOA-2,gb4,2,17:51:47.55,-30:47:47.2,,267.948125,-30.796444444444447
MOA-2006-BLG-116,MOA-2,gb10,4,17:57:56.58,-27:59:57.4,,269.48574999999994,-27.999277777777777
MOA-2006-BLG-117,MOA-2,gb12,2,18:04:54.82,-30:28:31.7,,271.22841666666665,-30.47547222222222
MOA-2006-BLG-118,MOA-2,gb4,1,17:52:01.34,-30:23:03.3,,268.0055833333333,-30.384249999999998
MOA-2006-BLG-119,MOA-2,gb4,4,17:51:13.51,-31:27:18.8,,267.80629166666665,-31.455222222222222
MOA-2006-BLG-120,MOA-2,gb5,9,17:56:57.30,-28:43:51.0,,269.23875,-28.730833333333333
MOA-2006-BLG-121,MOA-2,gb9,10,18:01:03.07,-28:34:21.0,,270.2627916666666,-28.572499999999998
MOA-2006-BLG-122,MOA-2,gb9,6,18:00:49.13,-29:48:59.4,,270.2047083333333,-29.8165
MOA-2006-BLG-123,MOA-2,gb13,6,18:06:06.64,-30:03:40.3,,271.5276666666667,-30.061194444444446
MOA-2006-BLG-124,MOA-2,gb20,6,18:20:18.72,-24:24:01.9,,275.0779999999999,-24.400527777777775
MOA-2006-BLG-125,MOA-2,gb7,8,18:01:07.50,-32:37:19.6,,270.28125,-32.62211111111111
MOA-2006-BLG-126,MOA-2,gb8,10,18:01:21.17,-30:19:27.6,,270.3382083333333,-30.324333333333332
MOA-2006-BLG-127,MOA-2,gb10,7,18:02:06.23,-27:46:04.2,,270.5259583333333,-27.767833333333332
MOA-2006-BLG-128,MOA-2,gb15,2,18:05:08.14,-25:28:52.4,,271.2839166666666,-25.48122222222222
MOA-2006-BLG-129,MOA-2,gb5,4,17:53:32.90,-29:29:08.9,,268.3870833333333,-29.485805555555558
MOA-2006-BLG-130,MOA-2,gb9,5,17:57:47.93,-29:50:44.3,,269.44970833333326,-29.84563888888889
MOA-2006-BLG-131,MOA-2,gb12,9,18:09:05.70,-30:42:05.9,,272.27374999999995,-30.701638888888887
MOA-2006-BLG-132,MOA-2,gb2,6,17:54:09.01,-35:18:06.7,,268.53754166666664,-35.30186111111111
MOA-2006-BLG-133,MOA-2,gb5,1,17:52:11.62,-28:25:18.8,,268.04841666666664,-28.42188888888889
MOA-2006-BLG-134,MOA-2,gb12,1,18:05:33.90,-30:16:27.0,,271.39124999999996,-30.274166666666666
MOA-2006-BLG-135,MOA-2,gb1,10,17:49:30.10,-33:23:44.7,,267.37541666666664,-33.39575
MOA-2006-BLG-136,MOA-2,gb2,4,17:51:10.24,-34:47:57.0,,267.79266666666666,-34.799166666666665
MOA-2006-BLG-137,MOA-2,gb5,1,17:53:26.70,-28:24:18.3,,268.36125,-28.405083333333334
MOA-2006-BLG-138,MOA-2,gb5,6,17:54:41.50,-30:04:54.2,,268.67291666666665,-30.081722222222222
MOA-2006-BLG-139,MOA-2,gb6,5,17:52:35.50,-28:14:11.8,,268.1479166666666,-28.236611111111113
MOA-2006-BLG-140,MOA-2,gb14,4,18:05:55.77,-27:45:12.4,,271.48237499999993,-27.753444444444444
MOA-2006-BLG-141,MOA-2,gb18,6,18:12:31.37,-26:31:36.0,,273.1307083333333,-26.526666666666667
MOA-2006-BLG-142,MOA-2,gb9,1,17:59:28.88,-28:37:15.5,,269.87033333333335,-28.62097222222222
MOA-2006-BLG-143,MOA-2,gb9,9,18:02:26.72,-28:50:17.3,,270.61133333333333,-28.83813888888889
MOA-2006-BLG-144,MOA-2,gb18,8,18:14:51.15,-25:35:16.6,,273.713125,-25.587944444444442
MOA-2006-BLG-145,MOA-2,gb19,1,18:17:38.80,-24:52:51.6,,274.4116666666667,-24.881
MOA-2006-BLG-146,MOA-2,gb5,9,17:56:24.66,-28:46:20.9,,269.10274999999996,-28.77247222222222
MOA-2006-BLG-147,MOA-2,gb9,6,18:01:59.47,-29:54:11.5,,270.4977916666666,-29.90319444444444
MOA-2006-BLG-148,MOA-2,gb4,5,17:51:54.97,-31:48:29.9,,267.97904166666666,-31.808305555555556
MOA-2006-BLG-149,MOA-2,gb14,5,18:05:34.34,-28:18:24.7,,271.3930833333333,-28.30686111111111
MOA-2006-BLG-150,MOA-2,gb4,10,17:54:59.43,-30:18:15.7,,268.74762499999997,-30.304361111111113
MOA-2006-BLG-151,MOA-2,gb10,6,18:00:28.50,-28:02:41.9,,270.11875,-28.044972222222224
MOA-2006-BLG-152,MOA-2,gb1,8,17:49:05.41,-34:09:41.6,,267.2725416666666,-34.16155555555555
MOA-2006-BLG-153,MOA-2,gb8,8,18:02:23.05,-30:53:50.1,,270.5960416666667,-30.89725
MOA-2006-BLG-154,MOA-2,gb11,8,18:06:11.75,-32:54:17.3,,271.5489583333333,-32.904805555555555
MOA-2006-BLG-155,MOA-2,gb5,7,17:56:36.37,-29:38:01.4,,269.1515416666666,-29.63372222222222
MOA-2006-BLG-156,MOA-2,gb2,1,17:53:45.78,-33:43:02.5,,268.44075,-33.71736111111111
MOA-2006-BLG-157,MOA-2,gb2,10,17:56:03.31,-33:53:25.4,,269.01379166666663,-33.890388888888886
MOA-2006-BLG-158,MOA-2,gb8,10,18:02:14.86,-30:11:00.7,,270.56191666666666,-30.18352777777778
MOA-2006-BLG-159,MOA-2,gb9,4,17:57:07.39,-29:37:11.9,,269.28079166666663,-29.619972222222223
MOA-2006-BLG-160,MOA-2,gb9,8,18:02:26.40,-29:06:03.7,,270.60999999999996,-29.10102777777778
MOA-2006-BLG-161,MOA-2,gb10,7,18:00:17.17,-27:44:25.7,,270.07154166666663,-27.740472222222223
MOA-2006-BLG-162,MOA-2,gb10,7,18:01:46.26,-27:58:35.1,,270.44274999999993,-27.976416666666665
MOA-2006-BLG-163,MOA-2,gb13,7,18:07:22.98,-29:42:24.5,,271.84574999999995,-29.706805555555555
MOA-2006-BLG-164,MOA-2,gb16,2,18:10:22.53,-28:48:00.9,,272.593875,-28.800250000000002
MOA-2006-BLG-165,MOA-2,gb4,3,17:50:59.90,-30:51:27.3,,267.74958333333325,-30.857583333333334
MOA-2006-BLG-166,MOA-2,gb4,9,17:56:50.30,-30:46:32.3,,269.2095833333333,-30.77563888888889
MOA-2006-BLG-167,MOA-2,gb5,5,17:53:28.92,-29:52:02.3,,268.3705,-29.867305555555557
MOA-2006-BLG-168,MOA-2,gb3,2,17:51:08.34,-32:21:20.4,,267.78475,-32.35566666666667
